Process code;Routing Type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Packing;Pressing code;Pressing ALT.;Pressing loss rate;Pressing production rate;Pressing production rate with change over;Efficiency of Pressing;Shieving code;Shieving ALT.;Shieving loss rate;Shieving production rate;Shieving production rate with change over;Efficiency of Shieving;Grinding code;Grinding ALT.;Grinding loss rate;Grinding production rate;Grinding production rate with change over;Efficiency of Grinding;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of Mixing;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of Weighing;Labelling line code;Labelling ALT;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of Labelling
COPACKING-Extra;PR03;BO-CM-MO20G;;BO-CM-B_BULK;7;27;NOMINAL_LINE;BLH01;1;0;120;118;0.98;BLHD;1;0;120;117.91;0.98;PMS02;1;0;1;1;1;PMG06;1;0;0.67;0.33;0.5;PSM16;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING-Extra;PR03;BO-CM-MO20G;;BO-CM-C_BULK;7;27;NOMINAL_LINE;BLH01;1;0;120;118;0.98;BLHD;1;0;120;117.91;0.98;PMS02;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING-Extra;PR03;BO-CM-MO20G;;BO-CM-D_BULK;3;27;NOMINAL_LINE;BLH01;1;0;120;118;0.98;BLHD;1;0;120;117.91;0.98;PMS02;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING-Extra;PR03;BO-CM-MO20G;;BO-CM-E_BULK;3;27;NOMINAL_LINE;BLH01;1;0;120;118;0.98;BLHD;1;0;120;117.91;0.98;PMS02;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
MULTIPLEBULK;PR03;BO-CPLP-W;BO-CPLP-RP-W12G;BO-CPLP01-BULK;3;13.5;NOMINAL_LINE;PCP03;1;0;240;154;0.64;PLP01;1;0;60;52.68;0.88;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.44;0.67;PSM09;1;0;0.57;0.36;0.64;PWE02;1;0;1.2;1.2;1;;;;;;
MULTIPLEBULK;PR03;BO-CPLP-W;BO-CPLP-RP-W12G;BO-CPLP02-BULK;4.5;13.5;NOMINAL_LINE;PCP03;1;0;240;154;0.64;PLP01;1;0;60;52.68;0.88;PMS01;2;0;1;1;1;PMG04;1;0;0.67;0.44;0.67;PSM09;1;0;0.57;0.36;0.64;PWE02;1;0;1.2;1.2;1;;;;;;
MULTIPLEBULK;PR03;BO-CPLP-W;BO-CPLP-RP-W12G;BO-CPLP03-BULK;3;13.5;NOMINAL_LINE;PCP03;1;0;240;154;0.64;PLP01;1;0;60;52.68;0.88;PMS01;3;0;1;1;1;PMG04;1;0;0.67;0.44;0.67;PSM09;1;0;0.57;0.36;0.64;PWE02;1;0;1.2;1.2;1;;;;;;
MULTIPLEBULK;PR03;BO-CPLP-W;BO-CPLP-RP-W12G;BO-CPLP04-BULK;3;13.5;NOMINAL_LINE;PCP03;1;0;240;154;0.64;PLP01;1;0;60;52.68;0.88;PMS01;4;0;1;1;1;PMG04;1;0;0.67;0.44;0.67;PSM09;1;0;0.57;0.36;0.64;PWE02;1;0;1.2;1.2;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-E01-W;BO-E01-W-RP-W6,5GR;BO-E01-W-BULK;14;14;NOMINAL_LINE;PCP01;1;0;240;222;0.93;PEP03;1;0.1754;900;581.03;0.65;PMS01;1;0;1;1;1;PMG06;1;0;0.67;0.33;0.5;PSM16;1;0;0.5;0.33;0.67;PWE02;1;0;1.09;1.09;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-E02-W;BO-E02-W-RP-W6,5GR;BO-E02-W-BULK;14;14;NOMINAL_LINE;PCP01;1;0;240;222;0.93;PEP03;1;0.1754;900;581.03;0.65;PMS01;1;0;1;1;1;PMG06;1;0;0.67;0.33;0.5;PSM16;1;0;0.5;0.33;0.67;PWE02;1;0;1.33;1.33;1;;;;;;
COPACKING;PR03;BO-PPS-MO8X3,5G;BO-01PFRNFSN3,5-MO;BO-SPF01-BULK;3;24;NOMINAL_LINE;PCP03;1;0;180;116;0.64;PEP04;1;0;1200;254.99;0.21;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING;PR03;BO-PPS-MO8X3,5G;BO-02IPRNFSN3,5-MO;BO-SIP02-BULK;3;24;NOMINAL_LINE;PCP03;1;0;180;116;0.64;PEP04;2;0;1200;254.99;0.21;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING;PR03;BO-PPS-MO8X3,5G;BO-03PP1RNFS3,5-MO;BO-SPS03-BULK;3;24;NOMINAL_LINE;PCP03;1;0;180;116;0.64;PEP04;3;0;1200;254.99;0.21;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING;PR03;BO-PPS-MO8X3,5G;BO-04RERNFSN3,5-MO;BO-SRE04-BULK;3;24;NOMINAL_LINE;PCP03;1;0;180;116;0.64;PEP04;4;0;1200;254.99;0.21;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING;PR03;BO-PPS-MO8X3,5G;BO-05BSRNFSN3,5-MO;BO-SBS05-BULK;3;24;NOMINAL_LINE;PCP03;1;0;180;116;0.64;PEP04;5;0;1200;254.99;0.21;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING;PR03;BO-PPS-MO8X3,5G;BO-06CSRNFS3,5G-MO;BO-SCS06-BULK;3;24;NOMINAL_LINE;PCP03;1;0;180;116;0.64;PEP04;6;0;1200;254.99;0.21;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING;PR03;BO-PPS-MO8X3,5G;BO-07SSRNFSN3,5-MO;BO-SSS07-BULK;3;24;NOMINAL_LINE;PCP03;1;0;180;116;0.64;PEP04;7;0;1200;254.99;0.21;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING;PR03;BO-PPS-MO8X3,5G;BO-08CCRNFSN3,5-MO;BO-SCC08-BULK;3;24;NOMINAL_LINE;PCP03;1;0;180;116;0.64;PEP04;8;0;1200;254.99;0.21;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-SKCC08-MO6G;BO-S08CC6GRRNFS-MO;BO-SCC08-BULK;9;9;NOMINAL_LINE;PCP01;1;0;240;211;0.88;PEP03;1;0.328;900;457.49;0.51;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-SKCS06-MO6G;BO-S06CS6GRRNFS-MO;BO-SCS06-BULK;3;3;SECONDARY_LINE;PCP01;1;0;240;150;0.63;PEP03;1;0.532;900;457.49;0.51;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-SKCS06-MO6G;BO-S06CS6GRRNFS-MO;BO-SCS06-BULK;9;9;NOMINAL_LINE;PCP01;1;0;240;211;0.88;PEP03;1;0.328;900;457.49;0.51;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-SKPF01-MO6G;BO-S01PF6GRRNFS-MO;BO-SPF01-BULK;3;3;NOMINAL_LINE;PCP01;1;0;240;150;0.63;PEP03;1;0.532;900;174.19;0.19;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-SKPP10-MO6G;BO-SKPP10-RP-MO6GR;BO-SKPP10-BULK;9;9;NOMINAL_LINE;PCP01;1;0;240;211;0.88;PEP03;1;0.328;900;457.49;0.51;PMS01;1;0;1;1;1;PMG06;1;0;0.67;0.33;0.5;PSM16;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-SKPS03-MO6G;BO-S03PP6GRRNFS-MO;BO-SPS03-BULK;3;3;SECONDARY_LINE;PCP01;1;0;240;150;0.63;PEP03;1;0.532;600;374.57;0.62;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-SKPS03-MO6G;BO-S03PP6GRRNFS-MO;BO-SPS03-BULK;9;9;NOMINAL_LINE;PCP01;1;0;240;212;0.89;PEP03;1;0.28;600;374.57;0.62;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-SKSS07-MO6G;BO-S07SS6GRRNFS-MO;BO-SSS07-BULK;9;9;NOMINAL_LINE;PCP01;1;0;240;211;0.88;PEP03;1;0.328;900;457.49;0.51;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-SKST09-MO6G;BO-SST09-RP-MO6GR;BO-SST09-BULK;3;3;SECONDARY_LINE;PCP01;1;0;240;150;0.63;PEP03;1;0.532;900;457.49;0.51;PMS01;1;0;1;1;1;PMG04;1;0;0.67;0.33;0.5;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
PRESSTHENFILLINGPACKING;PR03;BO-SKST09-MO6G;BO-SST09-RP-MO6GR;BO-SST09-BULK;9;9;NOMINAL_LINE;PCP01;1;0;240;211;0.88;PEP03;1;0.328;900;457.49;0.51;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
MULTIPLEBULK;PR03;BO-W1A-W4GR;BO-W1A1&2RNFS4G-W;BO-W1A-01_BULK;18;36;NOMINAL_LINE;PCP01;1;0;240;240;1;PEP01;1;0;600;600;1;PMS02;1;0;1;1;1;PMG05;1;0;0.5;0.29;0.57;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
MULTIPLEBULK;PR03;BO-W1A-W4GR;BO-W1A1&2RNFS4G-W;BO-W1A-01_BULK;9;18;NOMINAL_LINE;PCP01;1;0;240;240;1;PEP01;1;0;600;600;1;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
MULTIPLEBULK;PR03;BO-W1A-W4GR;BO-W1A1&2RNFS4G-W;BO-W1A-02_BULK;18;36;NOMINAL_LINE;PCP01;1;0;240;240;1;PEP01;1;0;600;600;1;PMS02;2;0;1;1;1;PMG05;1;0;0.5;0.29;0.57;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
MULTIPLEBULK;PR03;BO-W1A-W4GR;BO-W1A1&2RNFS4G-W;BO-W1A-02_BULK;9;18;NOMINAL_LINE;PCP01;1;0;240;240;1;PEP01;1;0;600;600;1;PMS01;2;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
MULTIPLEBULK;PR03;BO-W1C-W4GR;BO-W1C1&2RNFS4G-W;BO-W1C-01-BULK;9;18;NOMINAL_LINE;PCP01;1;0;240;232;0.97;PEP01;1;0;600;553.85;0.92;PMS01;1;0;1;1;1;PMG06;1;0;0.5;0.29;0.57;PSM16;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
MULTIPLEBULK;PR03;BO-W1C-W4GR;BO-W1C1&2RNFS4G-W;BO-W1C-02_BULK;9;18;NOMINAL_LINE;PCP01;1;0;240;232;0.97;PEP01;1;0;600;553.85;0.92;PMS01;2;0;1;1;1;PMG05;1;0;0.5;0.29;0.57;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
SFGPack;PR16;BOTO-SBSLPR3-E;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;480;450;0.94
SFGPack;PR16;DUSS-DMCP01R0-E;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;900;873.66;0.97
SFGPack;PR16;DUSS-DMCP02R0-E;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;900;873.66;0.97
SFGPack;PR16;DUSS-DMCP03R0-E;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;900;873.66;0.97
SFGPack;PR16;DUSS-DMCP04R0-E;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;900;873.66;0.97
SFGPack;PR16;DUSS-PMFC21R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;171.82;0.72
SFGPack;PR16;DUSS-PMFC31R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;184.95;0.77
SFGPack;PR16;DUSS-PMFC41R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;184.95;0.77
SFGPack;PR16;DUSS-PMFC51R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;191.61;0.8
SFGPack;PR16;DUSS-PMFC62R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;171.82;0.72
SFGPack;PR16;DUSS-PMFN10R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;184.95;0.77
SFGPack;PR16;DUSS-PMFN20R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;171.82;0.72
SFGPack;PR16;DUSS-PMFN30R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;205.71;0.86
SFGPack;PR16;DUSS-PMFN40R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;171.82;0.72
SFGPack;PR16;DUSS-PMFN50R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;171.82;0.72
SFGPack;PR16;DUSS-PMFW12R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;184.95;0.77
SFGPack;PR16;DUSS-PMFW21R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;184.95;0.77
SFGPack;PR16;DUSS-PMFW22R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;171.82;0.72
SFGPack;PR16;DUSS-PMFW30R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;178.14;0.74
SFGPack;PR16;DUSS-PMFW32R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;184.95;0.77
SFGPack;PR16;DUSS-PMFW33R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;205.71;0.86
SFGPack;PR16;DUSS-PMFW41R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;171.82;0.72
SFGPack;PR16;DUSS-PMFW42R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;184.95;0.77
SFGPack;PR16;DUSS-PMFW50R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;171.82;0.72
SFGPack;PR16;DUSS-PMFW60R0-MO;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;171.82;0.72
SFGPack;PR16;DUSS-RCVPF11CR0-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;212.54;0.89
SFGPack;PR16;DUSS-RCVPF22NR0-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;212.54;0.89
SFGPack;PR16;DUSS-RCVPF23WR0-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;212.54;0.89
SFGPack;PR16;DUSS-RCVPF32NR0-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;212.54;0.89
SFGPack;PR16;DUSS-RCVPF33WR0-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;212.54;0.89
SFGPack;PR16;DUSS-RCVPF42NR0-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;212.54;0.89
SFGPack;PR16;DUSS-RCVPF43WR0-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;212.54;0.89
SFGPack;PR16;DUSS-RCVPF52NR0-W;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PLB01;1;0;240;212.54;0.89
COPACKING2FACTORY;PR14;EB-DK01-MO;EB-DK-DB-RP-MO2GR;EB-DK-DB-BULK;1;2;SECONDARY_LINE;;;;;;;PEP05;2;0;2100;575.48;0.27;PMS01;1;0;1;1;1;PGT01;1;0;1;0.4;0.4;PMT01;1;0;0.8;0.44;0.56;PWE02;1;0;1.09;1.09;1;;;;;;
COPACKING2FACTORY;PR14;EB-DK01-MO;EB-DK-DB-RP-MO2GR;EB-DK-DB-BULK;14;28;SECONDARY_LINE;;;;;;;PEP05;2;0;2100;1322.22;0.63;PMS01;1;0;1;1;1;PMG06;1;0;0.67;0.33;0.5;PSM16;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING2FACTORY;PR14;EB-DK01-MO;EB-DK-DB-RP-MO2GR;EB-DK-DB-BULK;3;6;NOMINAL_LINE;;;;;;;PEP05;2;0;2100;575.48;0.27;PMS02;1;0;1;1;1;PMG04;1;0;1;0.4;0.4;PSM09;1;0;0.57;0.36;0.64;PWE02;1;0;1.33;1.33;1;;;;;;
COPACKING2FACTORY;PR14;EB-DK01-MO;EB-DK-LB-RP-MO2GR;EB-DK-LB-BULK;1;2;SECONDARY_LINE;;;;;;;PEP05;1;0;2100;575.48;0.27;PMS01;1;0;1;1;1;PGT01;1;0;1;0.4;0.4;PMT01;1;0;0.8;0.44;0.56;PWE02;1;0;1.09;1.09;1;;;;;;
COPACKING2FACTORY;PR14;EB-DK01-MO;EB-DK-LB-RP-MO2GR;EB-DK-LB-BULK;14;28;SECONDARY_LINE;;;;;;;PEP05;1;0;2100;1322.22;0.63;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING2FACTORY;PR14;EB-DK01-MO;EB-DK-LB-RP-MO2GR;EB-DK-LB-BULK;3;6;NOMINAL_LINE;;;;;;;PEP05;1;0;2100;575.48;0.27;PMS02;1;0;1;1;1;PMG04;1;0;1;0.4;0.4;PSM09;1;0;0.57;0.36;0.64;PWE02;1;0;1.33;1.33;1;;;;;;
COPACKING2FACTORY;PR14;EB-DK02-MO;EB-DK02-01L-RP-MO2GR;EB-DK02-01L-BULK;1;2;SECONDARY_LINE;;;;;;;PEP05;1;0;2100;575.48;0.27;PMS01;1;0;1;1;1;PGT01;1;0;1;0.4;0.4;PMT01;1;0;0.8;0.44;0.56;PWE02;1;0;1.09;1.09;1;;;;;;
COPACKING2FACTORY;PR14;EB-DK02-MO;EB-DK02-01L-RP-MO2GR;EB-DK02-01L-BULK;14;28;SECONDARY_LINE;;;;;;;PEP05;1;0;2100;1322.22;0.63;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING2FACTORY;PR14;EB-DK02-MO;EB-DK02-01L-RP-MO2GR;EB-DK02-01L-BULK;3;6;NOMINAL_LINE;;;;;;;PEP05;1;0;2100;575.48;0.27;PMS02;1;0;1;1;1;PMG04;1;0;1;0.4;0.4;PSM09;1;0;0.57;0.36;0.64;PWE02;1;0;1.33;1.33;1;;;;;;
COPACKING2FACTORY;PR14;EB-DK02-MO;EB-DK02-02D-RP-MO2GR;EB-DK02-02D-BULK;1;2;SECONDARY_LINE;;;;;;;PEP05;2;0;2100;575.48;0.27;PMS01;1;0;1;1;1;PGT01;1;0;1;0.4;0.4;PMT01;1;0;0.8;0.44;0.56;PWE02;1;0;1.09;1.09;1;;;;;;
COPACKING2FACTORY;PR14;EB-DK02-MO;EB-DK02-02D-RP-MO2GR;EB-DK02-02D-BULK;14;28;SECONDARY_LINE;;;;;;;PEP05;2;0;2100;1322.22;0.63;PMS01;1;0;1;1;1;PMG06;1;0;0.67;0.33;0.5;PSM16;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING2FACTORY;PR14;EB-DK02-MO;EB-DK02-02D-RP-MO2GR;EB-DK02-02D-BULK;3;6;NOMINAL_LINE;;;;;;;PEP05;2;0;2100;575.48;0.27;PMS02;1;0;1;1;1;PMG04;1;0;1;0.4;0.4;PSM09;1;0;0.57;0.36;0.64;PWE02;1;0;1.33;1.33;1;;;;;;
COPACKING2FACTORY;PR14;EB-EK-W3G;EB-EK-DB-RP-W1.1GR;EB-DK-DB-BULK;14;28;NOMINAL_LINE;;;;;;;PEP05;1;0;2100;1572.19;0.75;PMS01;1;0;1;1;1;PMG06;1;0;0.67;0.33;0.5;PSM16;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING2FACTORY;PR14;EB-EK-W3G;EB-EK-DB-RP-W1.1GR;EB-DK-DB-BULK;7;14;SECONDARY_LINE;;;;;;;PEP05;1;0;2100;1186.44;0.56;PMS01;1;0;1;1;1;PMG06;1;0;0.67;0.33;0.5;PSM16;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING2FACTORY;PR14;EB-EK-W3G;EB-EK-LB-RP-W1GR;EB-DK-LB-BULK;14;28;NOMINAL_LINE;;;;;;;PEP05;2;0;2100;1572.19;0.75;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING2FACTORY;PR14;EB-EK-W3G;EB-EK-LB-RP-W1GR;EB-DK-LB-BULK;7;14;SECONDARY_LINE;;;;;;;PEP05;2;0;2100;1186.44;0.56;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING2FACTORY;PR14;EB-TS-EM2.9GR;EB-TS-01-RP-EM1,1GR;EB-TS-01-BULK;2;4;SECONDARY_LINE;;;;;;;PEP04;2;0;2100;624.79;0.3;RUSSEL02;1;0;1;1;1;PMG04;1;0;0.67;0.44;0.67;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING2FACTORY;PR14;EB-TS-EM2.9GR;EB-TS-01-RP-EM1,1GR;EB-TS-01-BULK;7;14;NOMINAL_LINE;;;;;;;PEP04;2;0;2100;1263.26;0.6;PMS01;1;0;1;1;1;PMG06;1;0;0.67;0.33;0.5;PSM16;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING2FACTORY;PR14;EB-TS-EM2.9GR;EB-TS-02-RP-EM1,1GR;EB-TS-02-BULK;2;4;SECONDARY_LINE;;;;;;;PEP04;1;0;2100;624.79;0.3;RUSSEL02;1;0;1;1;1;PMG04;1;0;0.67;0.5;0.75;PSM09;1;0;0.67;0.4;0.6;PWE02;1;0;1.5;1.5;1;;;;;;
COPACKING2FACTORY;PR14;EB-TS-EM2.9GR;EB-TS-02-RP-EM1,1GR;EB-TS-02-BULK;7;14;NOMINAL_LINE;;;;;;;PEP04;1;0;2100;1263.26;0.6;PMS01;1;0;1;1;1;PMG05;1;0;0.67;0.33;0.5;PSM15;1;0;0.57;0.36;0.64;PWE02;1;0;1.5;1.5;1;;;;;;
MULTIPLEBULK;PR03;ES-CLPNB-W;ES-CLPNB-01-RP-W1,8GR;ES-CLPNB-01-BULK;18;72;NOMINAL_LINE;PCP03;1;0;240;232;0.96;PEP05;1;0;1440;1009.6;0.7;PMS01;1;0;1;1;1;PMG03;1;0;0.67;0.33;0.5;PSM06;1;0;0.44;0.31;0.69;PWE02;1;0;1.2;1.2;1;;;;;;
