Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
L-TMLCM-OMG;REFILL;BOTO-MKLCCEKIMR0-OMG;PM;1;Pc(s);Pc(s);;6091;;
L-TMLCM-OMG;REFILL;CAPA-MKLCCEKIMR0-OMG;PM;1;Pc(s);Pc(s);;6092;;
L-TMLCM-OMG;REFILL;STIC-BMKLCCE13R0-OMG;PM;1;Pc(s);Pc(s);;6093;;
L-TMLCN-OMG;REFILL;BOTO-MKLCCEKIMR0-OMG;PM;1;Pc(s);Pc(s);;6094;;
L-TMLCN-OMG;REFILL;CAPA-MKLCCEKIMR0-OMG;PM;1;Pc(s);Pc(s);;6095;;
L-TMLCN-OMG;REFILL;STIC-BMKLCCE14R0-OMG;PM;1;Pc(s);Pc(s);;6096;;
L-TMLCO-OMG;REFILL;BOTO-MKLCCEKIMR0-OMG;PM;1;Pc(s);Pc(s);;6097;;
L-TMLCO-OMG;REFILL;CAPA-MKLCCEKIMR0-OMG;PM;1;Pc(s);Pc(s);;6098;;
L-TMLCO-OMG;REFILL;STIC-BMKLCCE15R0-OMG;PM;1;Pc(s);Pc(s);;6099;;
LB-EVFSG-W4G;FG;CAPC-EFSLGT-W;PM;1;Pc(s);Pc(s);0.03;6100;;
LB-EVFSG-W4G;FG;CAPC-EFSLGNS-W;PM;1;Pc(s);Pc(s);0.03;6100;202210;
LB-EVFSG-W4G;FG;CONT-EFSLGR0-WASSM;PM;1;Pc(s);Pc(s);0.03;6101;;
LB-EVFSG-W4G;FG;CONT-EFSLGNS-W;PM;1;Pc(s);Pc(s);0.03;6101;202210;
LB-EVFSG-W4G;FG;DUS-EFSLGR2-W;PM;1;Pc(s);Pc(s);0.03;6102;;
LB-EVFSG-W4G;FG;IBOX-12ELBR0-WDNF;PM;0.08333;Pc(s);Pc(s);0.03;6103;;
LB-EVFSG-W4G;FG;KB-WLTWCLFR1-KMK125;PM;0.02083;Pc(s);Pc(s);0.03;6104;;
LB-EVFSG-W4G;FG;STIC-BTEFSLGR0-WCNF;PM;1;Pc(s);Pc(s);0.03;6105;;
LB-EVFSG-W4G;FG;STIC-BTEFSLGR1-WCNF;PM;1;Pc(s);Pc(s);0.03;6105;;
LB-EVFSS-W4G;FG;CAPC-EFSLST-W;PM;1;Pc(s);Pc(s);0.004915730337;6106;;
LB-EVFSS-W4G;FG;CAPC-EFSLSNS-W;PM;1;Pc(s);Pc(s);0.004915730337;6106;202210;
LB-EVFSS-W4G;FG;CONT-EFSLSR0-WASSM;PM;1;Pc(s);Pc(s);0.004915730337;6107;;
LB-EVFSS-W4G;FG;CONT-EFSLSNS-W;PM;1;Pc(s);Pc(s);0.004915730337;6107;202210;
LB-EVFSS-W4G;FG;DUS-EFSLSR2-W;PM;1;Pc(s);Pc(s);0.004915730337;6108;;
LB-EVFSS-W4G;FG;IBOX-12ELBR0-WDNF;PM;0.08333;Pc(s);Pc(s);0.004915730337;6109;;
LB-EVFSS-W4G;FG;KB-WLTWCLFR1-KMK125;PM;0.02083;Pc(s);Pc(s);0.004915730337;6110;;
LB-EVFSS-W4G;FG;STIC-BTEFSLSR0-WCNF;PM;1;Pc(s);Pc(s);0.004915730337;6111;;
LB-EVFSS-W4G;FG;STIC-BTEFSLSR1-WCNF;PM;1;Pc(s);Pc(s);0.004915730337;6111;;
LB-EVLNGT-W4G;FG;CAPC-EMLNGT-W;PM;1;Pc(s);Pc(s);0.02014652015;6112;;
LB-EVLNGT-W4G;FG;CONT-EMLNGR0-WASSM;PM;1;Pc(s);Pc(s);0.02014652015;6113;;
LB-EVLNGT-W4G;FG;DUS-EMLNGR2-W;PM;1;Pc(s);Pc(s);0.02014652015;6114;;
LB-EVLNGT-W4G;FG;IBOX-12ELBR0-WDNF;PM;0.08333;Pc(s);Pc(s);0.02014652015;6115;;
LB-EVLNGT-W4G;FG;KB-WLTWCLFR1-KMK125;PM;0.02083;Pc(s);Pc(s);0.02014652015;6116;;
LB-EVLNGT-W4G;FG;STIC-BTEMLNGR0-WCNF;PM;1;Pc(s);Pc(s);0.02014652015;6117;;
LB-EVLNH-W4G;FG;CAPC-EMLNHT-W;PM;1;Pc(s);Pc(s);0.02014652015;6118;;
LB-EVLNH-W4G;FG;CAPC-EMLNHR0-WASSM;PM;1;Pc(s);Pc(s);0.02014652015;6118;;
LB-EVLNH-W4G;FG;CONT-EMLNHR0-WASSM;PM;1;Pc(s);Pc(s);0.02014652015;6119;;
LB-EVLNH-W4G;FG;DUS-EMLNHR2-W;PM;1;Pc(s);Pc(s);0.02014652015;6120;;
LB-EVLNH-W4G;FG;IBOX-12ELBR0-WDNF;PM;0.08333;Pc(s);Pc(s);0.02014652015;6121;;
LB-EVLNH-W4G;FG;KB-WLTWCLFR1-KMK125;PM;0.02083;Pc(s);Pc(s);0.02014652015;6122;;
LB-EVLNH-W4G;FG;STIC-BTEMLNHR0-WCNF;PM;1;Pc(s);Pc(s);0.02014652015;6123;;
LB-LMMC-EM;FG;CAPC-LMMMR0-E;PM;1;Pc(s);Pc(s);0.0499001996;6124;;
LB-LMMC-EM;FG;CONT-LMMMR0-E;PM;1;Pc(s);Pc(s);0.0499001996;6125;;
LB-LMMC-EM;FG;KB-EBR1-KMK125CF;PM;0.04167;Pc(s);Pc(s);0.0499001996;6126;;
LB-LMMC-EM;FG;PAP-LMMMR0-E;PM;1;Pc(s);Pc(s);0.0499001996;6127;;
LB-LMMC-EM;FG;PLAS-VCLIPM-EPET;PM;1;Pc(s);Pc(s);0.0499001996;6128;;
LB-LMMC-EM;FG;SPT-LMR1-E;PM;1;Pc(s);Pc(s);0.0499001996;6129;;
LB-LMMC-EM;FG;SPT-LMR0-EPPNF;PM;1;Pc(s);Pc(s);0.0499001996;6129;;
LB-LMOR-EM;FG;CAPC-LMOSR0-E;PM;1;Pc(s);Pc(s);0.0499001996;6130;;
LB-LMOR-EM;FG;CONT-LMOSR0-E;PM;1;Pc(s);Pc(s);0.0499001996;6131;;
LB-LMOR-EM;FG;KB-EBR1-KMK125CF;PM;0.04167;Pc(s);Pc(s);0.0499001996;6132;;
LB-LMOR-EM;FG;PAP-LMOSR0-E;PM;1;Pc(s);Pc(s);0.0499001996;6133;;
LB-LMOR-EM;FG;PLAS-VCLIPM-EPET;PM;1;Pc(s);Pc(s);0.0499001996;6134;;
LB-LMOR-EM;FG;SPT-LMR1-E;PM;1;Pc(s);Pc(s);0.0499001996;6135;;
LB-LMOR-EM;FG;SPT-LMR0-EPPNF;PM;1;Pc(s);Pc(s);0.0499001996;6135;;
LB-LMPB-EM;FG;CAPC-LMR1-E;PM;1;Pc(s);Pc(s);0.004993556701;6136;;
LB-LMPB-EM;FG;CONT-LMR1-E;PM;1;Pc(s);Pc(s);0.004993556701;6137;;
LB-LMPB-EM;FG;KB-EBR1-KMK125CF;PM;0.04166;Pc(s);Pc(s);0.004993556701;6138;;
LB-LMPB-EM;FG;PAP-LIPM9-E;PM;1;Pc(s);Pc(s);0.004993556701;6139;;
LB-LMPB-EM;FG;PLAS-VCLIPM-EPET;PM;1;Pc(s);Pc(s);0.004993556701;6140;;
LB-LMPB-EM;FG;SPT-LMR1-E;PM;1;Pc(s);Pc(s);0.004993556701;6141;;
LB-LMPB-EM;FG;SPT-LMR0-EPPNF;PM;1;Pc(s);Pc(s);0.004993556701;6141;;
LB-LMPR-EM;FG;CAPC-LMVPR0-E;PM;1;Pc(s);Pc(s);0.0499001996;6142;;
LB-LMPR-EM;FG;CONT-LMVPR0-E;PM;1;Pc(s);Pc(s);0.0499001996;6143;;
LB-LMPR-EM;FG;KB-EBR1-KMK125CF;PM;0.04167;Pc(s);Pc(s);0.0499001996;6144;;
LB-LMPR-EM;FG;PAP-LMVPR0-E;PM;1;Pc(s);Pc(s);0.0499001996;6145;;
LB-LMPR-EM;FG;PLAS-VCLIPM-EPET;PM;1;Pc(s);Pc(s);0.0499001996;6146;;
LB-LMPR-EM;FG;SPT-LMR1-E;PM;1;Pc(s);Pc(s);0.0499001996;6147;;
LB-LMPR-EM;FG;SPT-LMR0-EPPNF;PM;1;Pc(s);Pc(s);0.0499001996;6147;;
LB-M-MO3,8G;FG;CAPP-DSMALL-MOAS;PM;1;Pc(s);Pc(s);;6148;;
LB-M-MO3,8G;FG;DUS-LBLNR1-MOILG;PM;1;Pc(s);Pc(s);;6149;;
LB-M-MO3,8G;FG;KB-MOBORPR1-MO;PM;0.00694;Pc(s);Pc(s);;6150;;
LB-M-MO3,8G;FG;POT-DSMALL-MOAS;PM;1;Pc(s);Pc(s);;6151;;
LB-M-MO3,8G;FG;STIC-BCLBLNMCMO-PW1W;PM;1;Pc(s);Pc(s);;6152;;
LB-M-MO3,8G;FG;STIC-LBLNMCR1-MOMSF;PM;1;Pc(s);Pc(s);;6153;;
LB-OC-MO3,8G;FG;CAPP-DSMALL-MOAS;PM;1;Pc(s);Pc(s);0.0505952381;6154;;
LB-OC-MO3,8G;FG;DUS-LBLNR1-MOILG;PM;1;Pc(s);Pc(s);0.0505952381;6155;;
LB-OC-MO3,8G;FG;KB-MOBORPR1-MO;PM;0.00694;Pc(s);Pc(s);0.0505952381;6156;;
LB-OC-MO3,8G;FG;POT-DSMALL-MOAS;PM;1;Pc(s);Pc(s);0.0505952381;6157;;
LB-OC-MO3,8G;FG;STIC-BCLBLNOCMO-PW1W;PM;1;Pc(s);Pc(s);0.0505952381;6158;;
LB-OC-MO3,8G;FG;STIC-LBLNOCR1-MOMSF;PM;1;Pc(s);Pc(s);0.0505952381;6159;;
LB-SCJ-EM3.7GR;FG;CAPP-SLBR0-EAS;PM;1;Pc(s);Pc(s);;6160;;
LB-SCJ-EM3.7GR;FG;DUS-SLCR3-EIVD;PM;1;Pc(s);Pc(s);;6161;;
LB-SCJ-EM3.7GR;FG;KB-EAR0-KMM125;PM;0.00694;Pc(s);Pc(s);;6162;;
LB-SCJ-EM3.7GR;FG;POT-SLBR0-EAS;PM;1;Pc(s);Pc(s);;6163;;
LB-SCJ-EM3.7GR;FG;STIC-BOTSLCR0-ECNF;PM;1;Pc(s);Pc(s);;6164;;
LB-SLN-EM3.7GR;FG;CAPP-SLBR0-EAS;PM;1;Pc(s);Pc(s);;6165;;
LB-SLN-EM3.7GR;FG;DUS-SLLR3-EIVD;PM;1;Pc(s);Pc(s);;6166;;
LB-SLN-EM3.7GR;FG;KB-EAR0-KMM125;PM;0.00694;Pc(s);Pc(s);;6167;;
LB-SLN-EM3.7GR;FG;POT-SLBR0-EAS;PM;1;Pc(s);Pc(s);;6168;;
LB-SLN-EM3.7GR;FG;STIC-BOTSLLR0-ECNF;PM;1;Pc(s);Pc(s);;6169;;
LB-SR-EM4.2GR;FG;CAPP-SRLSR0-EASABS;PM;1;Pc(s);Pc(s);;6170;;
LB-SR-EM4.2GR;FG;DUS-SRLSR0-EILD;PM;1;Pc(s);Pc(s);;6171;;
LB-SR-EM4.2GR;FG;DUS-SRLSR1-E;PM;1;Pc(s);Pc(s);;6171;202231;
LB-SR-EM4.2GR;FG;KB-EAR0-KMM125;PM;0.00694;Pc(s);Pc(s);;6172;;
LB-SR-EM4.2GR;FG;POT-SRLSR0-EAS;PM;1;Pc(s);Pc(s);;6173;;
LB-SR-EM4.2GR;FG;STIC-BOTSRLSR0-ECNF;PM;1;Pc(s);Pc(s);;6174;;
LB-STSPB-EM;FG;CAP-CLOSR0-EPINK;PM;1;Pc(s);Pc(s);0.02994791667;6175;;
LB-STSPB-EM;FG;CONT-LOSR0-EPINK;PM;1;Pc(s);Pc(s);0.02994791667;6176;;
LB-STSPB-EM;FG;DUS-TBSPBR1-EILG;PM;1;Pc(s);Pc(s);0.02994791667;6177;;
LB-STSPB-EM;FG;IBOX-12EH-EDNF;PM;0.125;Pc(s);Pc(s);0.02994791667;6178;;
LB-STSPB-EM;FG;KB-ECR1-KMK125CF;PM;0.01562;Pc(s);Pc(s);0.02994791667;6179;;
LB-STSPB-EM;FG;STIC-BTTBSPBR0-ECNF;PM;1;Pc(s);Pc(s);0.02994791667;6180;;
LB-STSPC-EM;FG;CAP-CLOSR0-EPINK;PM;1;Pc(s);Pc(s);0.02994791667;6181;;
LB-STSPC-EM;FG;CONT-LOSR0-EPINK;PM;1;Pc(s);Pc(s);0.02994791667;6182;;
LB-STSPC-EM;FG;DUS-TBSPCR1-EILG;PM;1;Pc(s);Pc(s);0.02994791667;6183;;
LB-STSPC-EM;FG;IBOX-12EH-EDNF;PM;0.125;Pc(s);Pc(s);0.02994791667;6184;;
LB-STSPC-EM;FG;KB-ECR1-KMK125CF;PM;0.01562;Pc(s);Pc(s);0.02994791667;6185;;
LB-STSPC-EM;FG;STIC-BTTBSPCR0-ECNF;PM;1;Pc(s);Pc(s);0.02994791667;6186;;
LB-V-MO3,8G;FG;CAPP-DSMALL-MOAS;PM;1;Pc(s);Pc(s);;6187;;
LB-V-MO3,8G;FG;DUS-LBLNR1-MOILG;PM;1;Pc(s);Pc(s);;6188;;
LB-V-MO3,8G;FG;KB-MOBORPR1-MO;PM;0.00694;Pc(s);Pc(s);;6189;;
LB-V-MO3,8G;FG;POT-DSMALL-MOAS;PM;1;Pc(s);Pc(s);;6190;;
LB-V-MO3,8G;FG;STIC-BCLBLNVLMO-PW1W;PM;1;Pc(s);Pc(s);;6191;;
LB-V-MO3,8G;FG;STIC-LBLNVLR1-MOMSF;PM;1;Pc(s);Pc(s);;6192;;
LCBP-MFTDQ-E;SFG Packs;LCB-MFTDQ-E02;PM;1;Pc(s);Pc(s);;6193;;
LCBP-MFTLCB07-E;SFG Packs;LCB-MFTLCB07-ECSIQ;PM;1;Pc(s);Pc(s);;6194;;
LCBP-MFTLQ-E;SFG Packs;LCB-MFTLQ-E10;PM;1;Pc(s);Pc(s);;6195;;
LCBP-MFTSCQ-E;SFG Packs;LCB-MFTSCQ-E05;PM;1;Pc(s);Pc(s);;6196;;
LT-CR01-EM;FG;BOTO-CTR0-E;PM;1;Pc(s);Pc(s);0.03;6197;;
LT-CR01-EM;FG;CAPA-WCTR0-E;PM;1;Pc(s);Pc(s);0.03;6198;;
LT-CR01-EM;FG;DUS-CT1R0-E;PM;1;Pc(s);Pc(s);0.03;6199;;
LT-CR01-EM;FG;DUS-CT01R1-E;PM;1;Pc(s);Pc(s);0.03;6199;202224;
LT-CR01-EM;FG;IBOX-12EA-WD31;PM;0.08333;Pc(s);Pc(s);0.03;6200;;
LT-CR01-EM;FG;KB-EBR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);0.03;6201;;
LT-CR01-EM;FG;STIC-BCT1R0-E;PM;1;Pc(s);Pc(s);0.03;6202;;
LT-CR02-EM;FG;BOTO-CTR0-E;PM;1;Pc(s);Pc(s);0.03;6203;;
LT-CR02-EM;FG;CAPA-WCTR0-E;PM;1;Pc(s);Pc(s);0.03;6204;;
LT-CR02-EM;FG;DUS-CT2R0-E;PM;1;Pc(s);Pc(s);0.03;6205;;
LT-CR02-EM;FG;DUS-CT02R1-E;PM;1;Pc(s);Pc(s);0.03;6205;202224;
LT-CR02-EM;FG;IBOX-12EA-WD31;PM;0.08333;Pc(s);Pc(s);0.03;6206;;
LT-CR02-EM;FG;KB-EBR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);0.03;6207;;
LT-CR02-EM;FG;STIC-BCT2R0-E;PM;1;Pc(s);Pc(s);0.03;6208;;
LT-CR03-EM;FG;BOTO-CTR0-E;PM;1;Pc(s);Pc(s);0.03;6209;;
LT-CR03-EM;FG;CAPA-WCTR0-E;PM;1;Pc(s);Pc(s);0.03;6210;;
LT-CR03-EM;FG;DUS-CT3R0-E;PM;1;Pc(s);Pc(s);0.03;6211;;
LT-CR03-EM;FG;DUS-CT03R1-E;PM;1;Pc(s);Pc(s);0.03;6211;202224;
LT-CR03-EM;FG;IBOX-12EA-WD31;PM;0.08333;Pc(s);Pc(s);0.03;6212;;
LT-CR03-EM;FG;KB-EBR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);0.03;6213;;
LT-CR03-EM;FG;STIC-BCT3R0-E;PM;1;Pc(s);Pc(s);0.03;6214;;
LT-CR04-EM;FG;BOTO-CTR0-E;PM;1;Pc(s);Pc(s);0.03;6215;;
LT-CR04-EM;FG;CAPA-WCTR0-E;PM;1;Pc(s);Pc(s);0.03;6216;;
LT-CR04-EM;FG;DUS-CT4R0-E;PM;1;Pc(s);Pc(s);0.03;6217;;
LT-CR04-EM;FG;DUS-CT04R1-E;PM;1;Pc(s);Pc(s);0.03;6217;202224;
LT-CR04-EM;FG;IBOX-12EA-WD31;PM;0.08333;Pc(s);Pc(s);0.03;6218;;
LT-CR04-EM;FG;KB-EBR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);0.03;6219;;
LT-CR04-EM;FG;STIC-BCT4R0-E;PM;1;Pc(s);Pc(s);0.03;6220;;
LT-CR05-EM;FG;BOTO-CTR0-E;PM;1;Pc(s);Pc(s);0.03;6221;;
LT-CR05-EM;FG;CAPA-WCTR0-E;PM;1;Pc(s);Pc(s);0.03;6222;;
LT-CR05-EM;FG;DUS-CT5R0-E;PM;1;Pc(s);Pc(s);0.03;6223;;
LT-CR05-EM;FG;DUS-CT05R1-E;PM;1;Pc(s);Pc(s);0.03;6223;202224;
LT-CR05-EM;FG;IBOX-12EA-WD31;PM;0.08333;Pc(s);Pc(s);0.03;6224;;
LT-CR05-EM;FG;KB-EBR1-KMK125CF;PM;0.01042;Pc(s);Pc(s);0.03;6225;;
LT-CR05-EM;FG;STIC-BCT5R0-E;PM;1;Pc(s);Pc(s);0.03;6226;;
LT-MP04-EM;FG;BOTO-MPR1-EM;PM;1;Pc(s);Pc(s);0.05010632642;6227;;
LT-MP04-EM;FG;CAPA-MPR0-EM;PM;1;Pc(s);Pc(s);0.05010632642;6228;;
LT-MP04-EM;FG;DUS-MP04SIR3-E;PM;1;Pc(s);Pc(s);0.05010632642;6229;;
LT-MP04-EM;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.05010632642;6230;;
LT-MP04-EM;FG;KB-ECR1-KMK125CF;PM;0.00757;Pc(s);Pc(s);0.05010632642;6231;;
LT-MP04-EM;FG;STIC-BOTMPSIR0-ECNF;PM;1;Pc(s);Pc(s);0.05010632642;6232;;
LT-MP05-EM;FG;BOTO-MPR1-EM;PM;1;Pc(s);Pc(s);0.03005750131;6233;;
LT-MP05-EM;FG;CAPA-MPR0-EM;PM;1;Pc(s);Pc(s);0.03005750131;6234;;
LT-MP05-EM;FG;DUS-MP05SUR1-E;PM;1;Pc(s);Pc(s);0.03005750131;6235;;
LT-MP05-EM;FG;DUS-MP05SUR2-E;PM;1;Pc(s);Pc(s);0.03005750131;6235;202149;
LT-MP05-EM;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.03005750131;6236;;
LT-MP05-EM;FG;KB-ECR1-KMK125CF;PM;0.00757;Pc(s);Pc(s);0.03005750131;6237;;
LT-MP05-EM;FG;STIC-BOTMPSUR0-ECNF;PM;1;Pc(s);Pc(s);0.03005750131;6238;;
LT-MP06-EM;FG;BOTO-MPR1-EM;PM;1;Pc(s);Pc(s);0.05010632642;6239;;
LT-MP06-EM;FG;CAPA-MPR0-EM;PM;1;Pc(s);Pc(s);0.05010632642;6240;;
LT-MP06-EM;FG;DUS-MP06SAR2-E;PM;1;Pc(s);Pc(s);0.05010632642;6241;;
LT-MP06-EM;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.05010632642;6242;;
LT-MP06-EM;FG;KB-ECR1-KMK125CF;PM;0.00757;Pc(s);Pc(s);0.05010632642;6243;;
LT-MP06-EM;FG;STIC-BOTMPSAR0-ECNF;PM;1;Pc(s);Pc(s);0.05010632642;6244;;
LT-MPSG-EM5.5ML;FG;BOTO-MPR1-EM;PM;1;Pc(s);Pc(s);0.0818933133;6245;;
LT-MPSG-EM5.5ML;FG;CAPA-MPR0-EM;PM;1;Pc(s);Pc(s);0.0818933133;6246;;
LT-MPSG-EM5.5ML;FG;DUS-MP02SGR3-E;PM;1;Pc(s);Pc(s);0.0818933133;6247;;
LT-MPSG-EM5.5ML;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.0818933133;6248;;
LT-MPSG-EM5.5ML;FG;KB-ECR1-KMK125CF;PM;0.00758;Pc(s);Pc(s);0.0818933133;6249;;
LT-MPSG-EM5.5ML;FG;STIC-BOTMPSGR1-E;PM;1;Pc(s);Pc(s);0.0818933133;6250;;
LT-MPSM-EM5.5ML;FG;BOTO-MPR1-EM;PM;1;Pc(s);Pc(s);0.03010359537;6251;;
LT-MPSM-EM5.5ML;FG;CAPA-MPR0-EM;PM;1;Pc(s);Pc(s);0.03010359537;6252;;
LT-MPSM-EM5.5ML;FG;DUS-MP03SMR3-E;PM;1;Pc(s);Pc(s);0.03010359537;6253;;
LT-MPSM-EM5.5ML;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.03010359537;6254;;
LT-MPSM-EM5.5ML;FG;KB-ECR1-KMK125CF;PM;0.00758;Pc(s);Pc(s);0.03010359537;6255;;
LT-MPSM-EM5.5ML;FG;STIC-BOTMPSMR1-E;PM;1;Pc(s);Pc(s);0.03010359537;6256;;
LT-MPSR-EM5.5ML;FG;BOTO-MPR1-EM;PM;1;Pc(s);Pc(s);0.03005259204;6257;;
LT-MPSR-EM5.5ML;FG;CAPA-MPR0-EM;PM;1;Pc(s);Pc(s);0.03005259204;6258;;
LT-MPSR-EM5.5ML;FG;DUS-MP01SRR3-E;PM;1;Pc(s);Pc(s);0.03005259204;6259;;
LT-MPSR-EM5.5ML;FG;IBOX-12EE-ED31;PM;0.08333;Pc(s);Pc(s);0.03005259204;6260;;
LT-MPSR-EM5.5ML;FG;KB-ECR1-KMK125CF;PM;0.00758;Pc(s);Pc(s);0.03005259204;6261;;
LT-MPSR-EM5.5ML;FG;STIC-BOTMPSRR1-E;PM;1;Pc(s);Pc(s);0.03005259204;6262;;
LU-P1-P720;FG;CAPP-R250BLACK-PP;PM;1;Pc(s);Pc(s);0.4347826087;6263;;
LU-P1-P720;FG;CUPS-PR150BPAPP-1105;PM;1;Pc(s);Pc(s);0.4347826087;6264;;
LU-P1-P720;FG;KB-P720R2-KMK125CF;PM;0.08333;Pc(s);Pc(s);0.4347826087;6265;;
LU-P1-P720;FG;POTP-P1720REV1-P;SFG Packs;1;Pc(s);Pc(s);0.4347826087;6266;;
LU-P1P3P-P720;FG;CAPP-R250SILVER-PP;PM;1;Pc(s);Pc(s);0.4347826087;6267;;
LU-P1P3P-P720;FG;CUPS-PR150BPAPP-1105;PM;1;Pc(s);Pc(s);0.4347826087;6268;;
LU-P1P3P-P720;FG;KB-P720R2-KMK125CF;PM;0.08333;Pc(s);Pc(s);0.4347826087;6269;;
LU-P1P3P-P720;FG;POTS-PPS1720REV-P;SFG Packs;1;Pc(s);Pc(s);0.4347826087;6270;;
LW-P1-P150;FG;KB-P720R2-KMK125CF;PM;0.0238;Pc(s);Pc(s);0.08271298594;6271;;
LW-P1-P150;FG;PLAS-DML150-D62P;PM;1;Pc(s);Pc(s);0.08271298594;6272;;
LW-P1-P150;FG;PLAS-DM62R0-P;PM;1;Pc(s);Pc(s);0.08271298594;6272;;
LW-P1-P150;FG;POTS-OBS150N_L-P;SFG Packs;1;Pc(s);Pc(s);0.08271298594;6273;;
LW-P1-P150;FG;PS-PVCP1501109-PF;PM;1.05;Pc(s);Pc(s);0.08271298594;6274;;
LW-P1-P150;FG;TTP-P115-PP-P;PM;1;Pc(s);Pc(s);0.08271298594;6275;;
LW-P1-P720;FG;CAPP-R150BRR1-PP;PM;1;Pc(s);Pc(s);0.4901960784;6276;;
LW-P1-P720;FG;KB-P720R2-KMK125CF;PM;0.08333;Pc(s);Pc(s);0.4901960784;6277;;
LW-P1-P720;FG;POTP-LWOBS720RE-P;SFG Packs;1;Pc(s);Pc(s);0.4901960784;6278;;
LW-P1-P720;FG;PS-PVCL720R1-PPVC;PM;1.001;Pc(s);Pc(s);0.4901960784;6279;;
LW-W3O-W150ML;FG;CAPP-R150GRR1-PP;PM;1;Pc(s);Pc(s);0.05724098454;6280;;
LW-W3O-W150ML;FG;KB-WSPA150221-KMM125;PM;0.08333;Pc(s);Pc(s);0.05724098454;6281;;
LW-W3O-W150ML;FG;KB-WSPA150R1-W;PM;0.08333;Pc(s);Pc(s);0.05724098454;6281;202143;
LW-W3O-W150ML;FG;POT-R150PGUO-WPP;PM;1;Pc(s);Pc(s);0.05724098454;6282;;
LW-W3O-W150ML;FG;PS-PVCPR150R1-WPVC;PM;1.005;Pc(s);Pc(s);0.05724098454;6283;;
LW-W3O-W150ML;FG;STIC-BTSBSOR2-W150;PM;1;Pc(s);Pc(s);0.05724098454;6284;;
LW-W3O-W150ML;FG;STIC-COVSBSOL15-R1PP;PM;1;Pc(s);Pc(s);0.05724098454;6285;;
LW-W3O-W240ML;FG;CAPP-R250GRR1-PP;PM;1;Pc(s);Pc(s);0.09199632015;6286;;
LW-W3O-W240ML;FG;CAPP-R250GREENO-PP;PM;1;Pc(s);Pc(s);0.09199632015;6286;;
LW-W3O-W240ML;FG;KB-W6040R2-W;PM;0.125;Pc(s);Pc(s);0.09199632015;6287;;
LW-W3O-W240ML;FG;POT-R250PGUO-WPP;PM;1;Pc(s);Pc(s);0.09199632015;6288;;
LW-W3O-W240ML;FG;PS-PVCPR250R1-WPVC;PM;1;Pc(s);Pc(s);0.09199632015;6289;;
LW-W3O-W240ML;FG;STIC-BTSBSO2R2-W240;PM;1;Pc(s);Pc(s);0.09199632015;6290;;
LW-W3O-W240ML;FG;STIC-COVSBSOL24-R1PP;PM;1;Pc(s);Pc(s);0.09199632015;6291;;
LW-W3P-W150ML;FG;CAPP-R150VIR1-PP;PM;1;Pc(s);Pc(s);0.06657789614;6292;;
LW-W3P-W150ML;FG;KB-WSPA150221-KMM125;PM;0.08333;Pc(s);Pc(s);0.06657789614;6293;;
LW-W3P-W150ML;FG;KB-WSPA150R1-W;PM;0.08333;Pc(s);Pc(s);0.06657789614;6293;202143;
LW-W3P-W150ML;FG;POT-R150PGUP-WPP;PM;1;Pc(s);Pc(s);0.06657789614;6294;;
LW-W3P-W150ML;FG;PS-PVCPR150R1-WPVC;PM;1.005;Pc(s);Pc(s);0.06657789614;6295;;
LW-W3P-W150ML;FG;STIC-BTSBSPFR2-W150;PM;1;Pc(s);Pc(s);0.06657789614;6296;;
LW-W3P-W150ML;FG;STIC-COVSBSPF15-R1PP;PM;1;Pc(s);Pc(s);0.06657789614;6297;;
LW-W3S-W150ML;FG;CAPP-R150PCR1-PP;PM;1;Pc(s);Pc(s);0.08333333333;6298;;
LW-W3S-W150ML;FG;KB-WSPA150221-KMM125;PM;0.08333;Pc(s);Pc(s);0.08333333333;6299;;
LW-W3S-W150ML;FG;KB-WSPA150R1-W;PM;0.08333;Pc(s);Pc(s);0.08333333333;6299;202143;
LW-W3S-W150ML;FG;POT-R150PGUS-WPP;PM;1;Pc(s);Pc(s);0.08333333333;6300;;
LW-W3S-W150ML;FG;PS-PVCPR150R1-WPVC;PM;1.005;Pc(s);Pc(s);0.08333333333;6301;;
LW-W3S-W150ML;FG;STIC-BTSBSSR2-W150;PM;1;Pc(s);Pc(s);0.08333333333;6302;;
LW-W3S-W150ML;FG;STIC-CSBSSR2-W150;PM;1;Pc(s);Pc(s);0.08333333333;6303;;
LW-W3S-W150ML;FG;STIC-COVSBSST15-R1PP;PM;1;Pc(s);Pc(s);0.08333333333;6303;;
M-AHC-W40ML;FG;DUS-AHMC40CR2-WILG;PM;1;Pc(s);Pc(s);0.03003472222;6304;;
