Attribute number;Attribute value;Attribute description;Attribute name
9;MAKE OVER POWERSTAY TRANSFERPROOF MATTE LIP CREAM;MAKE OVER POWERSTAY TRANSFERPROOF MATTE LIP CREAM;FG Variance
9;MAKE OVER POWERSTAY TWC;MAKE OVER POWERSTAY TWC;FG Variance
9;MAKE OVER POWERSTAY UNDER EYE CONCEALER;MAKE OVER POWERSTAY UNDER EYE CONCEALER;FG Variance
9;MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION;MAKE OVER POWERSTAY WEIGHTLESS LIQUID FOUNDATION;FG Variance
9;MAKE OVER SANITIZER;MAKE OVER SANITIZER;FG Variance
9;MAKE OVER SHARPENER;MAKE OVER SHARPENER;FG Variance
9;MAKE OVER SHIMMERING POWDER;MAKE OVER SHIMMERING POWDER;FG Variance
9;MAKE OVER TWC;MAKE OVER TWC;FG Variance
9;MAKE OVER TWC REFILL;MAKE OVER TWC REFILL;FG Variance
9;MAKE OVER TWC SPONGE;MAKE OVER TWC SPONGE;FG Variance
9;MALAYSIA CRYSTALLURE BOOSTER ESSENCE;MALAYSIA CRYSTALLURE BOOSTER ESSENCE;FG Variance
9;MALAYSIA CRYSTALLURE EYE SERUM;MALAYSIA CRYSTALLURE EYE SERUM;FG Variance
9;MALAYSIA CRYSTALLURE HYDRA GEL;MALAYSIA CRYSTALLURE HYDRA GEL;FG Variance
9;MALAYSIA CRYSTALLURE MICELLAR GEL;MALAYSIA CRYSTALLURE MICELLAR GEL;FG Variance
9;MALAYSIA CRYSTALLURE OIL SERUM;MALAYSIA CRYSTALLURE OIL SERUM;FG Variance
9;MALAYSIA CRYSTALLURE OVERNIGHT CREAM;MALAYSIA CRYSTALLURE OVERNIGHT CREAM;FG Variance
9;MALAYSIA CRYSTALLURE RICH CREAM;MALAYSIA CRYSTALLURE RICH CREAM;FG Variance
9;MALAYSIA EMINA NATURA PAL FACE WASH;MALAYSIA EMINA NATURA PAL FACE WASH;FG Variance
9;MALAYSIA EMINA NATURA PAL MOISTURIZER;MALAYSIA EMINA NATURA PAL MOISTURIZER;FG Variance
9;MALAYSIA EMINA NATURA PAL SERUM;MALAYSIA EMINA NATURA PAL SERUM;FG Variance
9;MALAYSIA EMINA NATURA PAL TONER;MALAYSIA EMINA NATURA PAL TONER;FG Variance
9;MALAYSIA INSTAPERFECT EYE LINER PEN;MALAYSIA INSTAPERFECT EYE LINER PEN;FG Variance
9;MALAYSIA INSTAPERFECT EYEBROW MASCARA;MALAYSIA INSTAPERFECT EYEBROW MASCARA;FG Variance
9;MALAYSIA INSTAPERFECT LIP CREAM;MALAYSIA INSTAPERFECT LIP CREAM;FG Variance
9;MALAYSIA INSTAPERFECT LIP CREAM LONGLASTING;MALAYSIA INSTAPERFECT LIP CREAM LONGLASTING;FG Variance
9;MALAYSIA INSTAPERFECT PRIMER;MALAYSIA INSTAPERFECT PRIMER;FG Variance
9;MALAYSIA INSTAPERFECT QUICKMATTE LOOSE POWDER;MALAYSIA INSTAPERFECT QUICKMATTE LOOSE POWDER;FG Variance
9;MALAYSIA WARDAH EYEXPERT BROW LASH SERUM;MALAYSIA WARDAH EYEXPERT BROW LASH SERUM;FG Variance
9;MALAYSIA WARDAH PERFECT BRIGHT CREAMY FOAM BRIGHT + SMOOTH GLOW;MALAYSIA WARDAH PERFECT BRIGHT CREAMY FOAM BRIGHT + SMOOTH GLOW;FG Variance
9;MALAYSIA WARDAH PERFECT BRIGHT MOISTURIZER BRIGHT + OIL CONTROL SPF 30 PA+++;MALAYSIA WARDAH PERFECT BRIGHT MOISTURIZER BRIGHT + OIL CONTROL SPF 30 PA+++;FG Variance
9;MALAYSIA WARDAH PERFECT BRIGHT MOISTURIZER BRIGHT + SMOOTH GLOW SPF 30 PA+++;MALAYSIA WARDAH PERFECT BRIGHT MOISTURIZER BRIGHT + SMOOTH GLOW SPF 30 PA+++;FG Variance
9;MALAYSIA WARDAH RENEW YOU TONER ESSENCE;MALAYSIA WARDAH RENEW YOU TONER ESSENCE;FG Variance
9;OMG OH MY GLAM COVERLAST LIQUID FOUNDATION;OMG OH MY GLAM COVERLAST LIQUID FOUNDATION;FG Variance
9;OMG OH MY GLAM JUICY KISS LIP TINT SERUM;OMG OH MY GLAM JUICY KISS LIP TINT SERUM;FG Variance
9;OMG OH MY GLAM MASCARA (DUMMY);OMG OH MY GLAM MASCARA (DUMMY);FG Variance
9;OMG OH MY GLAM MATTE KISS LIP CREAM;OMG OH MY GLAM MATTE KISS LIP CREAM;FG Variance
9;OMG OH MY GLAM TWC (DUMMY);OMG OH MY GLAM TWC (DUMMY);FG Variance
9;OMG OH MY GLOW ACNE SERUM (DUMMY);OMG OH MY GLOW ACNE SERUM (DUMMY);FG Variance
9;OMG OH MY GLOW PEACH GLOWING CREAM;OMG OH MY GLOW PEACH GLOWING CREAM;FG Variance
9;OMG OH MY GLOW PEACH GLOWING FACE WASH;OMG OH MY GLOW PEACH GLOWING FACE WASH;FG Variance
9;OMG OH MY GLOW PEACH GLOWING SERUM;OMG OH MY GLOW PEACH GLOWING SERUM;FG Variance
9;OMG OH MY GLOW PEACH GLOWING TONER;OMG OH MY GLOW PEACH GLOWING TONER;FG Variance
9;OTHERS;OTHERS;FG Variance
9;PACKAGE SHEET MASK;PACKAGE SHEET MASK;FG Variance
9;PUTRI CONDITIONER;PUTRI CONDITIONER;FG Variance
9;PUTRI HAIR SPRAY;PUTRI HAIR SPRAY;FG Variance
9;PUTRI HAIR TONIC;PUTRI HAIR TONIC;FG Variance
9;PUTRI NATURE CANDLENUT OIL;PUTRI NATURE CANDLENUT OIL;FG Variance
9;PUTRI NATURE CREAMBATH;PUTRI NATURE CREAMBATH;FG Variance
9;PUTRI PLATINUM DEEP MOISTURIZER;PUTRI PLATINUM DEEP MOISTURIZER;FG Variance
9;PUTRI PLATINUM HAIR MASK;PUTRI PLATINUM HAIR MASK;FG Variance
9;PUTRI PLATINUM NEUTRALIZER;PUTRI PLATINUM NEUTRALIZER;FG Variance
9;PUTRI PLATINUM PUSTREITE;PUTRI PLATINUM PUSTREITE;FG Variance
9;PUTRI PROFESSIONAL COLD WAVE;PUTRI PROFESSIONAL COLD WAVE;FG Variance
9;PUTRI PROFESSIONAL NEUTRALIZER;PUTRI PROFESSIONAL NEUTRALIZER;FG Variance
9;PUTRI PROFESSIONAL PUSTREITE STEP 1;PUTRI PROFESSIONAL PUSTREITE STEP 1;FG Variance
9;PUTRI PROFESSIONAL PUSTREITE STEP 2;PUTRI PROFESSIONAL PUSTREITE STEP 2;FG Variance
9;PUTRI SETTING LOTION;PUTRI SETTING LOTION;FG Variance
9;PUTRI SHAMPOO;PUTRI SHAMPOO;FG Variance
9;PUTRI SPA BODY SCRUB;PUTRI SPA BODY SCRUB;FG Variance
9;PUTRI SPA HAIR MASK;PUTRI SPA HAIR MASK;FG Variance
9;PUTRI SPA HAIR TONIC;PUTRI SPA HAIR TONIC;FG Variance
9;PUTRI SPA SHAMPOO;PUTRI SPA SHAMPOO;FG Variance
9;PUTRI STYLING GLAZE;PUTRI STYLING GLAZE;FG Variance
9;PUTRI WET JELLY;PUTRI WET JELLY;FG Variance
9;PUTRI WET LOOK;PUTRI WET LOOK;FG Variance
9;TAVI 3 IN 1 SERUM SPRAY;TAVI 3 IN 1 SERUM SPRAY;FG Variance
9;TAVI FACE TINT;TAVI FACE TINT;FG Variance
9;TAVI GLOWING TONER;TAVI GLOWING TONER;FG Variance
9;TAVI OIL CLEANSER;TAVI OIL CLEANSER;FG Variance
9;TAVI SERUM;TAVI SERUM;FG Variance
9;TWIN PACK MALAYSIA;TWIN PACK MALAYSIA;FG Variance
9;WARDAH ACNEDERM BLACKHEAD BALM;WARDAH ACNEDERM BLACKHEAD BALM;FG Variance
9;WARDAH ACNEDERM DAY MOISTURIZER;WARDAH ACNEDERM DAY MOISTURIZER;FG Variance
9;WARDAH ACNEDERM LOOSE POWDER;WARDAH ACNEDERM LOOSE POWDER;FG Variance
9;WARDAH ACNEDERM NIGHT MOISTURIZER;WARDAH ACNEDERM NIGHT MOISTURIZER;FG Variance
9;WARDAH ACNEDERM PORE REFINING TONER;WARDAH ACNEDERM PORE REFINING TONER;FG Variance
9;WARDAH ACNEDERM PURE FOAMING CLEANSER;WARDAH ACNEDERM PURE FOAMING CLEANSER;FG Variance
9;WARDAH ACNEDERM SERUM;WARDAH ACNEDERM SERUM;FG Variance
9;WARDAH ACNEDERM TREATMENT GEL;WARDAH ACNEDERM TREATMENT GEL;FG Variance
9;WARDAH BLUSH ON;WARDAH BLUSH ON;FG Variance
9;WARDAH C-DEFENSE BB CREAM;WARDAH C-DEFENSE BB CREAM;FG Variance
9;WARDAH C-DEFENSE CREAMY WASH;WARDAH C-DEFENSE CREAMY WASH;FG Variance
9;WARDAH C-DEFENSE FACE MIST;WARDAH C-DEFENSE FACE MIST;FG Variance
9;WARDAH C-DEFENSE MOUSSE MOISTURIZER;WARDAH C-DEFENSE MOUSSE MOISTURIZER;FG Variance
9;WARDAH C-DEFENSE SERUM;WARDAH C-DEFENSE SERUM;FG Variance
9;WARDAH C-DEFENSE SHEET MASK;WARDAH C-DEFENSE SHEET MASK;FG Variance
9;WARDAH C-DEFENSE SLEEPING MASK;WARDAH C-DEFENSE SLEEPING MASK;FG Variance
9;WARDAH C-DEFENSE WHIP FOAM;WARDAH C-DEFENSE WHIP FOAM;FG Variance
9;WARDAH COLORFIT CONTOUR PALETTE;WARDAH COLORFIT CONTOUR PALETTE;FG Variance
9;WARDAH COLORFIT CREAM BLUSH;WARDAH COLORFIT CREAM BLUSH;FG Variance
9;WARDAH COLORFIT EYE PALETTE;WARDAH COLORFIT EYE PALETTE;FG Variance
9;WARDAH COLORFIT GLOW CUSHION;WARDAH COLORFIT GLOW CUSHION;FG Variance
9;WARDAH COLORFIT LIP CREAM;WARDAH COLORFIT LIP CREAM;FG Variance
9;WARDAH COLORFIT LIP INK;WARDAH COLORFIT LIP INK;FG Variance
9;WARDAH COLORFIT LIP MOUSSE;WARDAH COLORFIT LIP MOUSSE;FG Variance
9;WARDAH COLORFIT LIP PAINT;WARDAH COLORFIT LIP PAINT;FG Variance
9;WARDAH COLORFIT LOOSE POWDER;WARDAH COLORFIT LOOSE POWDER;FG Variance
9;WARDAH COLORFIT MATTE FOUNDATION;WARDAH COLORFIT MATTE FOUNDATION;FG Variance
9;WARDAH COLORFIT PACKAGE;WARDAH COLORFIT PACKAGE;FG Variance
9;WARDAH COLORFIT POWDER FOUNDATION;WARDAH COLORFIT POWDER FOUNDATION;FG Variance
9;WARDAH COLORFIT POWDER FOUNDATION REFILL;WARDAH COLORFIT POWDER FOUNDATION REFILL;FG Variance
9;WARDAH COLORFIT REFILL GLOW CUSHION;WARDAH COLORFIT REFILL GLOW CUSHION;FG Variance
9;WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK;WARDAH COLORFIT ULTRALIGHT MATTE LIPSTICK;FG Variance
9;WARDAH CONDITIONER;WARDAH CONDITIONER;FG Variance
9;WARDAH EVERYDAY BB CREAM;WARDAH EVERYDAY BB CREAM;FG Variance
9;WARDAH EVERYDAY LIP BALM;WARDAH EVERYDAY LIP BALM;FG Variance
9;WARDAH EVERYDAY LIP BALM MOISTURE;WARDAH EVERYDAY LIP BALM MOISTURE;FG Variance
9;WARDAH EVERYDAY LIP TINT;WARDAH EVERYDAY LIP TINT;FG Variance
9;WARDAH EVERYDAY LIQUID FOUNDATION;WARDAH EVERYDAY LIQUID FOUNDATION;FG Variance
9;WARDAH EVERYDAY LOOSE POWDER;WARDAH EVERYDAY LOOSE POWDER;FG Variance
9;WARDAH EVERYDAY MATTE LIP SHOT;WARDAH EVERYDAY MATTE LIP SHOT;FG Variance
9;WARDAH EVERYDAY REFILL TWC;WARDAH EVERYDAY REFILL TWC;FG Variance
9;WARDAH EVERYDAY TWC;WARDAH EVERYDAY TWC;FG Variance
9;WARDAH EXCLUSIVE BLUSH ON;WARDAH EXCLUSIVE BLUSH ON;FG Variance
9;WARDAH EXCLUSIVE CREAMY FOUNDATION;WARDAH EXCLUSIVE CREAMY FOUNDATION;FG Variance
9;WARDAH EXCLUSIVE CUSHION;WARDAH EXCLUSIVE CUSHION;FG Variance
9;WARDAH EXCLUSIVE EYESHADOW;WARDAH EXCLUSIVE EYESHADOW;FG Variance
9;WARDAH EXCLUSIVE GLOWING HIGHLIGHTER;WARDAH EXCLUSIVE GLOWING HIGHLIGHTER;FG Variance
9;WARDAH EXCLUSIVE LIP CREAM;WARDAH EXCLUSIVE LIP CREAM;FG Variance
9;WARDAH EXCLUSIVE LIPSTICK MATTE;WARDAH EXCLUSIVE LIPSTICK MATTE;FG Variance
9;WARDAH EXCLUSIVE LIPSTICK MOIST;WARDAH EXCLUSIVE LIPSTICK MOIST;FG Variance
9;WARDAH EXCLUSIVE LIQUID FOUNDATION;WARDAH EXCLUSIVE LIQUID FOUNDATION;FG Variance
9;WARDAH EXCLUSIVE REFILL CUSHION;WARDAH EXCLUSIVE REFILL CUSHION;FG Variance
9;WARDAH EXCLUSIVE REFILL TWC;WARDAH EXCLUSIVE REFILL TWC;FG Variance
9;WARDAH EXCLUSIVE TWC;WARDAH EXCLUSIVE TWC;FG Variance
9;WARDAH EYE SHADOW;WARDAH EYE SHADOW;FG Variance
9;WARDAH EYEXPERT AQUA LASH MASCARA;WARDAH EYEXPERT AQUA LASH MASCARA;FG Variance
9;WARDAH EYEXPERT BROW LASH SERUM;WARDAH EYEXPERT BROW LASH SERUM;FG Variance
9;WARDAH EYEXPERT EYE & LIP MAKE UP REMOVER;WARDAH EYEXPERT EYE & LIP MAKE UP REMOVER;FG Variance
9;WARDAH EYEXPERT EYE LINER LIQUID;WARDAH EYEXPERT EYE LINER LIQUID;FG Variance
9;WARDAH EYEXPERT EYE LINER PEN;WARDAH EYEXPERT EYE LINER PEN;FG Variance
9;WARDAH EYEXPERT EYE SHADOW;WARDAH EYEXPERT EYE SHADOW;FG Variance
9;WARDAH EYEXPERT EYEBROW KIT;WARDAH EYEXPERT EYEBROW KIT;FG Variance
9;WARDAH EYEXPERT EYEBROW PENCIL BLISTER;WARDAH EYEXPERT EYEBROW PENCIL BLISTER;FG Variance
9;WARDAH EYEXPERT LIFTLAST WATERPROOF MASCARA;WARDAH EYEXPERT LIFTLAST WATERPROOF MASCARA;FG Variance
9;WARDAH EYEXPERT MATIC BROW DEFINER;WARDAH EYEXPERT MATIC BROW DEFINER;FG Variance
9;WARDAH EYEXPERT PERFECT PRECISION LINER;WARDAH EYEXPERT PERFECT PRECISION LINER;FG Variance
9;WARDAH EYEXPERT PERFECTCURL MASCARA;WARDAH EYEXPERT PERFECTCURL MASCARA;FG Variance
9;WARDAH EYEXPERT VOLUME MASCARA;WARDAH EYEXPERT VOLUME MASCARA;FG Variance
9;WARDAH HYDRA ROSE DEWY AQUA DAY GEL;WARDAH HYDRA ROSE DEWY AQUA DAY GEL;FG Variance
9;WARDAH HYDRA ROSE GEL TO FOAM CLEANSER;WARDAH HYDRA ROSE GEL TO FOAM CLEANSER;FG Variance
9;WARDAH HYDRA ROSE MICRO GEL SERUM;WARDAH HYDRA ROSE MICRO GEL SERUM;FG Variance
9;WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL;WARDAH HYDRA ROSE MOISTURE RICH NIGHT GEL;FG Variance
9;WARDAH HYDRA ROSE PACKAGE;WARDAH HYDRA ROSE PACKAGE;FG Variance
9;WARDAH HYDRA ROSE PETAL INFUSED TONER;WARDAH HYDRA ROSE PETAL INFUSED TONER;FG Variance
9;WARDAH LIGHTENING BB CREAM;WARDAH LIGHTENING BB CREAM;FG Variance
9;WARDAH LIGHTENING CLEANSER;WARDAH LIGHTENING CLEANSER;FG Variance
9;WARDAH LIGHTENING DAY CREAM;WARDAH LIGHTENING DAY CREAM;FG Variance
9;WARDAH LIGHTENING DAY GEL;WARDAH LIGHTENING DAY GEL;FG Variance
9;WARDAH LIGHTENING FACE MIST;WARDAH LIGHTENING FACE MIST;FG Variance
9;WARDAH LIGHTENING FACE TONER;WARDAH LIGHTENING FACE TONER;FG Variance
9;WARDAH LIGHTENING FACIAL MASK;WARDAH LIGHTENING FACIAL MASK;FG Variance
9;WARDAH LIGHTENING FACIAL SCRUB;WARDAH LIGHTENING FACIAL SCRUB;FG Variance
9;WARDAH LIGHTENING FACIAL WASH GENTLE;WARDAH LIGHTENING FACIAL WASH GENTLE;FG Variance
9;WARDAH LIGHTENING FACIAL WHIP;WARDAH LIGHTENING FACIAL WHIP;FG Variance
9;WARDAH LIGHTENING LIQUID CONCEALER;WARDAH LIGHTENING LIQUID CONCEALER;FG Variance
9;WARDAH LIGHTENING LIQUID FOUNDATION;WARDAH LIGHTENING LIQUID FOUNDATION;FG Variance
9;WARDAH LIGHTENING LOOSE POWDER;WARDAH LIGHTENING LOOSE POWDER;FG Variance
9;WARDAH LIGHTENING MICELLAR OIL;WARDAH LIGHTENING MICELLAR OIL;FG Variance
9;WARDAH LIGHTENING NIGHT CREAM;WARDAH LIGHTENING NIGHT CREAM;FG Variance
9;WARDAH LIGHTENING PACKAGE;WARDAH LIGHTENING PACKAGE;FG Variance
9;WARDAH LIGHTENING REFILL TWC EXTRA COVER;WARDAH LIGHTENING REFILL TWC EXTRA COVER;FG Variance
9;WARDAH LIGHTENING REFILL TWC LIGHT FEEL;WARDAH LIGHTENING REFILL TWC LIGHT FEEL;FG Variance
9;WARDAH LIGHTENING SERUM;WARDAH LIGHTENING SERUM;FG Variance
9;WARDAH LIGHTENING SHEET MASK;WARDAH LIGHTENING SHEET MASK;FG Variance
9;WARDAH LIGHTENING TWC EXTRA COVER;WARDAH LIGHTENING TWC EXTRA COVER;FG Variance
9;WARDAH LIGHTENING TWC LIGHT FEEL;WARDAH LIGHTENING TWC LIGHT FEEL;FG Variance
9;WARDAH LIPSTICK LONG LASTING;WARDAH LIPSTICK LONG LASTING;FG Variance
9;WARDAH MALAYSIA ACNEDERM BLACKHEAD BALM;WARDAH MALAYSIA ACNEDERM BLACKHEAD BALM;FG Variance
9;WARDAH MALAYSIA ACNEDERM DAY MOISTURIZER;WARDAH MALAYSIA ACNEDERM DAY MOISTURIZER;FG Variance
9;WARDAH MALAYSIA ACNEDERM LOOSE POWDER;WARDAH MALAYSIA ACNEDERM LOOSE POWDER;FG Variance
9;WARDAH MALAYSIA ACNEDERM NIGHT MOISTURIZER;WARDAH MALAYSIA ACNEDERM NIGHT MOISTURIZER;FG Variance
9;WARDAH MALAYSIA ACNEDERM PORE REFINING TONER;WARDAH MALAYSIA ACNEDERM PORE REFINING TONER;FG Variance
9;WARDAH MALAYSIA ACNEDERM PURE FOAMING CLEANSER;WARDAH MALAYSIA ACNEDERM PURE FOAMING CLEANSER;FG Variance
9;WARDAH MALAYSIA ACNEDERM TREATMENT GEL;WARDAH MALAYSIA ACNEDERM TREATMENT GEL;FG Variance
9;WARDAH MALAYSIA BLUSH ON;WARDAH MALAYSIA BLUSH ON;FG Variance
9;WARDAH MALAYSIA C-DEFENSE BB CREAM;WARDAH MALAYSIA C-DEFENSE BB CREAM;FG Variance
9;WARDAH MALAYSIA C-DEFENSE CREAMY WASH;WARDAH MALAYSIA C-DEFENSE CREAMY WASH;FG Variance
9;WARDAH MALAYSIA C-DEFENSE FACE MIST;WARDAH MALAYSIA C-DEFENSE FACE MIST;FG Variance
9;WARDAH MALAYSIA C-DEFENSE MOUSSE MOISTURIZER;WARDAH MALAYSIA C-DEFENSE MOUSSE MOISTURIZER;FG Variance
9;WARDAH MALAYSIA C-DEFENSE SERUM;WARDAH MALAYSIA C-DEFENSE SERUM;FG Variance
9;WARDAH MALAYSIA C-DEFENSE SLEEPING MASK;WARDAH MALAYSIA C-DEFENSE SLEEPING MASK;FG Variance
9;WARDAH MALAYSIA C-DEFENSE WHIP FOAM;WARDAH MALAYSIA C-DEFENSE WHIP FOAM;FG Variance
9;WARDAH MALAYSIA COLORFIT CONTOUR PALETTE;WARDAH MALAYSIA COLORFIT CONTOUR PALETTE;FG Variance
9;WARDAH MALAYSIA COLORFIT CREAM BLUSH;WARDAH MALAYSIA COLORFIT CREAM BLUSH;FG Variance
9;WARDAH MALAYSIA COLORFIT EYE PALETTE;WARDAH MALAYSIA COLORFIT EYE PALETTE;FG Variance
9;WARDAH MALAYSIA COLORFIT GLOW CUSHION;WARDAH MALAYSIA COLORFIT GLOW CUSHION;FG Variance
9;WARDAH MALAYSIA COLORFIT LIP MOUSSE;WARDAH MALAYSIA COLORFIT LIP MOUSSE;FG Variance
9;WARDAH MALAYSIA COLORFIT LIP PAINT;WARDAH MALAYSIA COLORFIT LIP PAINT;FG Variance
9;WARDAH MALAYSIA COLORFIT LOOSE POWDER;WARDAH MALAYSIA COLORFIT LOOSE POWDER;FG Variance
9;WARDAH MALAYSIA COLORFIT MATTE FOUNDATION;WARDAH MALAYSIA COLORFIT MATTE FOUNDATION;FG Variance
9;WARDAH MALAYSIA COLORFIT POWDER FOUNDATION;WARDAH MALAYSIA COLORFIT POWDER FOUNDATION;FG Variance
9;WARDAH MALAYSIA COLORFIT ULTRALIGHT MATTE LIPSTICK;WARDAH MALAYSIA COLORFIT ULTRALIGHT MATTE LIPSTICK;FG Variance
9;WARDAH MALAYSIA EVERYDAY BB CREAM;WARDAH MALAYSIA EVERYDAY BB CREAM;FG Variance
9;WARDAH MALAYSIA EVERYDAY BB LOOSE POWDER;WARDAH MALAYSIA EVERYDAY BB LOOSE POWDER;FG Variance
9;WARDAH MALAYSIA EVERYDAY LIP BALM;WARDAH MALAYSIA EVERYDAY LIP BALM;FG Variance
9;WARDAH MALAYSIA EVERYDAY LIP BALM MOISTURE;WARDAH MALAYSIA EVERYDAY LIP BALM MOISTURE;FG Variance
9;WARDAH MALAYSIA EVERYDAY LIP TINT;WARDAH MALAYSIA EVERYDAY LIP TINT;FG Variance
9;WARDAH MALAYSIA EXCLUSIVE BLUSH ON;WARDAH MALAYSIA EXCLUSIVE BLUSH ON;FG Variance
9;WARDAH MALAYSIA EXCLUSIVE CUSHION;WARDAH MALAYSIA EXCLUSIVE CUSHION;FG Variance
9;WARDAH MALAYSIA EXCLUSIVE EYESHADOW;WARDAH MALAYSIA EXCLUSIVE EYESHADOW;FG Variance
9;WARDAH MALAYSIA EXCLUSIVE GLOWING HIGHLIGHTER;WARDAH MALAYSIA EXCLUSIVE GLOWING HIGHLIGHTER;FG Variance
9;WARDAH MALAYSIA EXCLUSIVE LIP CREAM;WARDAH MALAYSIA EXCLUSIVE LIP CREAM;FG Variance
9;WARDAH MALAYSIA EXCLUSIVE LIQUID FOUNDATION;WARDAH MALAYSIA EXCLUSIVE LIQUID FOUNDATION;FG Variance
9;WARDAH MALAYSIA EXCLUSIVE TWC;WARDAH MALAYSIA EXCLUSIVE TWC;FG Variance
9;WARDAH MALAYSIA EYE SHADOW;WARDAH MALAYSIA EYE SHADOW;FG Variance
9;WARDAH MALAYSIA EYEXPERT AQUA LASH MASCARA;WARDAH MALAYSIA EYEXPERT AQUA LASH MASCARA;FG Variance
9;WARDAH MALAYSIA EYEXPERT EYE & LIP MAKE UP REMOVER;WARDAH MALAYSIA EYEXPERT EYE & LIP MAKE UP REMOVER;FG Variance
9;WARDAH MALAYSIA EYEXPERT EYE LINER LIQUID;WARDAH MALAYSIA EYEXPERT EYE LINER LIQUID;FG Variance
9;WARDAH MALAYSIA EYEXPERT EYE LINER PEN;WARDAH MALAYSIA EYEXPERT EYE LINER PEN;FG Variance
9;WARDAH MALAYSIA EYEXPERT EYE SHADOW NUDE;WARDAH MALAYSIA EYEXPERT EYE SHADOW NUDE;FG Variance
9;WARDAH MALAYSIA EYEXPERT EYEBROW KIT;WARDAH MALAYSIA EYEXPERT EYEBROW KIT;FG Variance
9;WARDAH MALAYSIA EYEXPERT EYEBROW PENCIL BLISTER;WARDAH MALAYSIA EYEXPERT EYEBROW PENCIL BLISTER;FG Variance
9;WARDAH MALAYSIA EYEXPERT MATIC BROW DEFINER;WARDAH MALAYSIA EYEXPERT MATIC BROW DEFINER;FG Variance
9;WARDAH MALAYSIA EYEXPERT PERFECTCURL MASCARA;WARDAH MALAYSIA EYEXPERT PERFECTCURL MASCARA;FG Variance
9;WARDAH MALAYSIA EYEXPERT VOLUME MASCARA;WARDAH MALAYSIA EYEXPERT VOLUME MASCARA;FG Variance
9;WARDAH MALAYSIA HYDRA ROSE DEWY AQUA DAY GEL;WARDAH MALAYSIA HYDRA ROSE DEWY AQUA DAY GEL;FG Variance
9;WARDAH MALAYSIA HYDRA ROSE FACIAL WASH;WARDAH MALAYSIA HYDRA ROSE FACIAL WASH;FG Variance
9;WARDAH MALAYSIA HYDRA ROSE MICRO GEL SERUM;WARDAH MALAYSIA HYDRA ROSE MICRO GEL SERUM;FG Variance
9;WARDAH MALAYSIA HYDRA ROSE MOISTURE RICH NIGHT GEL;WARDAH MALAYSIA HYDRA ROSE MOISTURE RICH NIGHT GEL;FG Variance
9;WARDAH MALAYSIA HYDRA ROSE PACKAGE;WARDAH MALAYSIA HYDRA ROSE PACKAGE;FG Variance
9;WARDAH MALAYSIA HYDRA ROSE PETAL INFUSED TONER;WARDAH MALAYSIA HYDRA ROSE PETAL INFUSED TONER;FG Variance
9;WARDAH MALAYSIA LIGHTENING BB CREAM;WARDAH MALAYSIA LIGHTENING BB CREAM;FG Variance
9;WARDAH MALAYSIA LIGHTENING DAY CREAM;WARDAH MALAYSIA LIGHTENING DAY CREAM;FG Variance
9;WARDAH MALAYSIA LIGHTENING DAY GEL;WARDAH MALAYSIA LIGHTENING DAY GEL;FG Variance
9;WARDAH MALAYSIA LIGHTENING FACE MIST;WARDAH MALAYSIA LIGHTENING FACE MIST;FG Variance
9;WARDAH MALAYSIA LIGHTENING FACE TONER;WARDAH MALAYSIA LIGHTENING FACE TONER;FG Variance
9;WARDAH MALAYSIA LIGHTENING FACIAL MASK;WARDAH MALAYSIA LIGHTENING FACIAL MASK;FG Variance
9;WARDAH MALAYSIA LIGHTENING FACIAL SCRUB;WARDAH MALAYSIA LIGHTENING FACIAL SCRUB;FG Variance
9;WARDAH MALAYSIA LIGHTENING FACIAL WASH GENTLE;WARDAH MALAYSIA LIGHTENING FACIAL WASH GENTLE;FG Variance
9;WARDAH MALAYSIA LIGHTENING FACIAL WHIP;WARDAH MALAYSIA LIGHTENING FACIAL WHIP;FG Variance
9;WARDAH MALAYSIA LIGHTENING LIQUID CONCEALER;WARDAH MALAYSIA LIGHTENING LIQUID CONCEALER;FG Variance
9;WARDAH MALAYSIA LIGHTENING LIQUID FOUNDATION;WARDAH MALAYSIA LIGHTENING LIQUID FOUNDATION;FG Variance
9;WARDAH MALAYSIA LIGHTENING MICELLAR OIL;WARDAH MALAYSIA LIGHTENING MICELLAR OIL;FG Variance
9;WARDAH MALAYSIA LIGHTENING NIGHT CREAM;WARDAH MALAYSIA LIGHTENING NIGHT CREAM;FG Variance
9;WARDAH MALAYSIA LIGHTENING SERUM;WARDAH MALAYSIA LIGHTENING SERUM;FG Variance
9;WARDAH MALAYSIA LIGHTENING SHEET MASK;WARDAH MALAYSIA LIGHTENING SHEET MASK;FG Variance
9;WARDAH MALAYSIA LIGHTENING TWC LIGHT FEEL;WARDAH MALAYSIA LIGHTENING TWC LIGHT FEEL;FG Variance
9;WARDAH MALAYSIA NATURE DAILY ALOE HYDRAMILD FACIAL WASH;WARDAH MALAYSIA NATURE DAILY ALOE HYDRAMILD FACIAL WASH;FG Variance
9;WARDAH MALAYSIA NATURE DAILY ALOE HYDRAMILD MOISTURIZER CREAM;WARDAH MALAYSIA NATURE DAILY ALOE HYDRAMILD MOISTURIZER CREAM;FG Variance
