Process code;Routing type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT.;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Filling/Packing;Filling code;Filling ALT.;Filling loss rate;Filling production rate;Filling production rate with change over;Efficiency of Filling;Pressing code;Pressing ALT.;Pressing loss rate;Pressing production rate;Pressing production rate with change over;Efficiency of Pressing;Labelling code;Labelling ALT.;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of labelling;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of mixing;Milling code;Milling ALT.;Milling loss rate;Milling production rate;Milling production rate with change over;Efficiency of milling;Premix code;Premix ALT.;Premix loss rate;Premix production rate;Premix production rate with change over;Efficiency of premix;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of weighing
STD;SR09;L-SMULGA-EM;;L-SMULGA-BULK;45;45;NOMINAL_LINE;LIP11;1;0.0571;420;413.24;0.98;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.25;0.17;0.67;SRM07;1;0;0.67;0.57;0.86;SPM07D;1;0;1;0.8;0.8;SWE01;1;0;1;1;1
STD;SR09;L-SMULGA-EM;;L-SMULGA-BULK;75;75;SECONDARY_LINE;LIP11;1;0.0432;420;415.98;0.99;;;;;;;;;;;;;;;;;;;SVB03;1;0;0.2;0.13;0.67;SRM08;1;0;0.33;0.25;0.75;SPM09D;1;0;0.8;0.67;0.83;SWE01;1;0;0.8;0.8;1
STD;SR09;L-SMULGB-EM;;L-SMULGB-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1472;420;398.73;0.95;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.1383;0.83;SRM06;1;0;0.6667;0.6667;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-SMULMA-EM;;L-SMULMA-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1472;420;398.73;0.95;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1658;0.1383;0.83;SRM06;1;0;0.5556;0.5556;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;L-SMULMB-EM;;L-SMULMB-BULK;45;45;NOMINAL_LINE;LIP11;1;0.0571;420;413.24;0.98;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.17;0.13;0.75;SRM07;1;0;0.33;0.31;0.92;SPM07D;1;0;1;0.8;0.8;SWE01;1;0;1;1;1
STD;SR09;L-SMULMB-EM;;L-SMULMB-BULK;80;80;SECONDARY_LINE;LIP11;1;0.0445;420;416.22;0.99;;;;;;;;;;;;;;;;;;;SVB03;1;0;0.17;0.12;0.71;SRM08;1;0;0.33;0.25;0.75;SPM09D;1;0;1;0.8;0.8;SWE01;1;0;1;1;1
STD;SR09;L-SMULMB-EM;;L-SMULMB-BULK;100;100;SECONDARY_LINE;LIP11;1;0.0359;420;417;0.99;;;;;;;;;;;;;;;;;;;SVB04;1;0;0.13;0.1;0.71;SRM08;1;0;0.33;0.25;0.75;SPM09D;1;0;1;0.8;0.8;SWE01;1;0;1;1;1
STD;SR09;L-SMULMC-EM;;L-SMULMC-BULK;45;45;NOMINAL_LINE;LIP11;1;0.0571;420;413.24;0.98;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.17;0.13;0.75;SRM07;1;0;0.33;0.31;0.92;SPM07D;1;0;1;0.8;0.8;SWE01;1;0;1;1;1
STD;SR09;L-SMULMC-EM;;L-SMULMC-BULK;80;80;SECONDARY_LINE;LIP11;1;0.0445;420;416.22;0.99;;;;;;;;;;;;;;;;;;;SVB03;1;0;0.13;0.1;0.75;SRM08;1;0;0.33;0.25;0.75;SPM09D;1;0;1;0.8;0.8;SWE01;1;0;1;1;1
STD;SR09;L-SMULMD-EM;;L-SMULMD-BULK;45;45;NOMINAL_LINE;LIP11;1;0.0571;420;413.24;0.98;;;;;;;;;;;;;;;;;;;SVB02;1;0;0.17;0.13;0.75;SRM07;1;0;0.33;0.31;0.92;SPM07D;1;0;1;0.8;0.8;SWE01;1;0;1;1;1
STD;SR09;L-SMULMD-EM;;L-SMULMD-BULK;80;80;SECONDARY_LINE;LIP11;1;0.0445;420;416.22;0.99;;;;;;;;;;;;;;;;;;;SVB03;1;0;0.13;0.1;0.75;SRM08;1;0;0.33;0.25;0.75;SPM09D;1;0;1;0.8;0.8;SWE01;1;0;1;1;1
STD;SR09;L-SR13CC-EM;;L-SR13CC-BULK;1;1;NOMINAL_LINE;SBP01;1;0.696;120;80;0.67;;;;;;;;;;;;;;;;;;;SMX04;1;0;0.1245;0.1133;0.91;SRMLAB;1;0;1;1;1;SMU01;1;0;1.25;1.25;1;SWE02;1;0;0.8;0.8;1
STD;SR09;L-SR13CC-EM;;L-SR13CC-BULK;5;5;SECONDARY_LINE;LIP08;1;0.2126;480;430.17;0.9;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.1239;0.9;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-SR14MB-EM;;L-SR14MB-BULK;1;1;NOMINAL_LINE;SBP01;1;0.696;120;80;0.67;;;;;;;;;;;;;;;;;;;SMX04;1;0;0.1245;0.1133;0.91;SRMLAB;1;0;1;1;1;SMU01;1;0;1.25;1.25;1;SWE02;1;0;0.8;0.8;1
STD;SR09;L-SR14MB-EM;;L-SR14MB-BULK;5;5;SECONDARY_LINE;LIP08;1;0;480;480;1;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.1239;0.9;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-SR15MC-EM;;L-SR15MC-BULK;1;1;NOMINAL_LINE;SBP01;1;0.696;120;80;0.67;;;;;;;;;;;;;;;;;;;SMX04;1;0;0.1245;0.1245;1;SRMLAB;1;0;1;1;1;SMU01;1;0;1.25;1.25;1;SWE02;1;0;0.8;0.8;1
STD;SR09;L-SR15MC-EM;;L-SR15MC-BULK;5;5;SECONDARY_LINE;LIP08;1;0;480;480;1;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.1376;1;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-SR16PD-EM;;L-SR16PD-BULK;1;1;NOMINAL_LINE;SBP01;1;0.696;120;80;0.67;;;;;;;;;;;;;;;;;;;SMX04;1;0;0.1245;0.1245;1;SRMLAB;1;0;1;1;1;SMU01;1;0;1.25;1.25;1;SWE02;1;0;0.8;0.8;1
STD;SR09;L-SR16PD-EM;;L-SR16PD-BULK;5;5;SECONDARY_LINE;LIP08;1;0;480;480;1;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.2342;0.2342;1;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;L-SR17AF-EM;;L-SR17AF-BULK;1;1;NOMINAL_LINE;SBP01;1;0.696;120;80;0.67;;;;;;;;;;;;;;;;;;;SMX04;1;0;0.1245;0.1245;1;SRMLAB;1;0;1;1;1;SMU01;1;0;1.25;1.25;1;SWE02;1;0;0.8;0.8;1
STD;SR09;L-SR17AF-EM;;L-SR17AF-BULK;5;5;SECONDARY_LINE;LIP08;1;0.2126;480;430.17;0.9;;;;;;;;;;;;;;;;;;;SMX02;1;0;0.1376;0.1376;1;SRM06;1;0;1;1;1;SPM03D;1;0;1.25;1.25;1;SWE02;1;0;1.3333;1.3333;1
COPACKING;SR13;L-TLT-OMG;L-TLTA-OMG;L-LTA-BULK;20;100;NOMINAL_LINE;VSN03;1;0.0778;600;575.21;0.96;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.33;1;;;;;;;;;;;;;VWE01;1;0;1.3333;1.3333;1
COPACKING;SR13;L-TLT-OMG;L-TLTB-OMG;L-LTB-BULK;20;100;NOMINAL_LINE;VSN03;2;0.0778;600;575.21;0.96;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.33;1;;;;;;;;;;;;;VWE01;1;0;1.3333;1.3333;1
COPACKING;SR13;L-TLT-OMG;L-TLTC-OMG;L-LTC-BULK;20;100;NOMINAL_LINE;VSN03;3;0.0778;600;575.21;0.96;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.33;1;;;;;;;;;;;;;VWE01;1;0;1.3333;1.3333;1
COPACKING;SR13;L-TLT-OMG;L-TLTD-OMG;L-LTD-BULK;20;100;NOMINAL_LINE;VSN03;4;0.0778;600;575.21;0.96;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.33;1;;;;;;;;;;;;;VWE01;1;0;1.3333;1.3333;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCA-BULK;15;225;NOMINAL_LINE;VSN01;1;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.33;1;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCB-BULK;15;225;NOMINAL_LINE;VSN01;2;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.33;1;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCC-BULK;15;225;NOMINAL_LINE;VSN01;3;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.33;1;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCD-BULK;15;225;NOMINAL_LINE;VSN01;4;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.33;1;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCE-BULK;15;225;NOMINAL_LINE;VSN01;5;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.33;1;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCF-BULK;15;225;NOMINAL_LINE;VSN01;6;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.1949;0.59;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCG-BULK;15;225;NOMINAL_LINE;VSN01;7;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.2681;0.81;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCH-BULK;15;225;NOMINAL_LINE;VSN01;8;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.1776;0.54;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCI-BULK;15;225;NOMINAL_LINE;VSN01;9;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.2681;0.81;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCJ-BULK;15;225;NOMINAL_LINE;VSN01;10;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.1776;0.54;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCK-BULK;15;225;NOMINAL_LINE;VSN01;11;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.2681;0.81;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCL-BULK;15;225;NOMINAL_LINE;VSN01;12;0.16;150;148.45;0.99;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.1776;0.54;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCM-BULK;15;225;NOMINAL_LINE;VSN01;13;0.16;150;144.93;0.97;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.2681;0.81;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCN-BULK;15;225;NOMINAL_LINE;VSN01;14;0.16;150;144.93;0.97;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.1776;0.54;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;;L-MLCO-BULK;15;225;NOMINAL_LINE;VSN01;15;0.16;150;144.93;0.97;VSN01D;1;0;1260;1260;1;;;;;;;;;;;;;VEM01;1;0;0.33;0.2681;0.81;;;;;;;;;;;;;VWE01;1;0;0.6742;0.6742;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCA-OMG;L-MLCA-BULK;15;225;NOMINAL_LINE;VSN01;1;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCB-OMG;L-MLCB-BULK;15;225;NOMINAL_LINE;VSN01;2;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCC-OMG;L-MLCC-BULK;15;225;NOMINAL_LINE;VSN01;3;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCD-OMG;L-MLCD-BULK;15;225;NOMINAL_LINE;VSN01;4;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCE-OMG;L-MLCE-BULK;15;225;NOMINAL_LINE;VSN01;5;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCF-OMG;L-MLCF-BULK;15;225;NOMINAL_LINE;VSN01;6;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCG-OMG;L-MLCG-BULK;15;225;NOMINAL_LINE;VSN01;7;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCH-OMG;L-MLCH-BULK;15;225;NOMINAL_LINE;VSN01;8;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCI-OMG;L-MLCI-BULK;15;225;NOMINAL_LINE;VSN01;9;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCJ-OMG;L-MLCJ-BULK;15;225;NOMINAL_LINE;VSN01;10;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCK-OMG;L-MLCK-BULK;15;225;NOMINAL_LINE;VSN01;11;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCL-OMG;L-MLCL-BULK;15;225;NOMINAL_LINE;VSN01;12;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCM-OMG;L-MLCM-BULK;15;225;NOMINAL_LINE;VSN01;13;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCN-OMG;L-MLCN-BULK;15;225;NOMINAL_LINE;VSN01;14;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
COPACKING;SR13;L-TMLC2-OMG;L-TMLCO-OMG;L-MLCO-BULK;15;225;NOMINAL_LINE;VSN01;15;0;150;148.43;0.99;VSN01D;1;0;1260;1157.07;0.92;;;;;;;;;;;;;VEM01;1;0;0.33;0.24;0.71;;;;;;;;;;;;;VWE01;1;0;0.67;0.67;1
STD;SR09;LB-EVFSG-W4G;;LB-EVFSG-BULK;20;20;NOMINAL_LINE;LIP16;1;0.1408;1080;1016.14;0.94;;;;;;;;;;;;;;;;;;;SDM07;1;0;0.4;0.2857;0.71;SRM07;1;0;1.25;1.25;1;SPM07D;1;0;1.25;1.25;1;SWE01;1;0;1.3333;1.3333;1
STD;SR09;LB-EVFSS-W4G;;LB-EVFSS-BULK;40;40;NOMINAL_LINE;LIP16;1;0.1456;960;933.77;0.97;;;;;;;;;;;;;;;;;;;SDM07;1;0;0.33;0.2481;0.75;SRM07;1;0;0.7692;0.7692;1;SPM07D;1;0;1;1;1;SWE01;1;0;1;1;1
STD;SR09;LB-EVLNGT-W4G;;LB-EVLNGT-BULK;20;20;SECONDARY_LINE;LIP16;1;0.1264;960;849.81;0.89;;;;;;;;;;;;;;;;;;;SDM07;1;0;0.25;0.2;0.8;SRM07;1;0;1;1;1;SPM07D;1;0;1.6667;1.6667;1;SWE01;1;0;0.6667;0.6667;1
STD;SR09;LB-EVLNGT-W4G;;LB-EVLNGT-BULK;40;40;NOMINAL_LINE;LIP16;1;0;960;901.64;0.94;;;;;;;;;;;;;;;;;;;SDM07;1;0;0.25;0.2;0.8;SRM07;1;0;1;1;1;SPM07D;1;0;1.6667;1.6667;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;LB-EVLNH-W4G;;LB-EVLNH-BULK;20;20;NOMINAL_LINE;LIP16;1;0.1264;960;849.81;0.89;;;;;;;;;;;;;;;;;;;SDM07;1;0;0.25;0.2;0.8;SRM07;1;0;1;1;1;SPM07D;1;0;1.6667;1.6667;1;SWE01;1;0;0.6742;0.6742;1
STD;SR09;LB-EVLNH-W4G;;LB-EVLNH-BULK;40;40;SECONDARY_LINE;LIP16;1;0;960;901.64;0.94;;;;;;;;;;;;;;;;;;;SDM07;1;0;0.25;0.2;0.8;SRM07;1;0;1;0.8;0.8;SPM07D;1;0;1.6667;1.1765;0.71;SWE01;1;0;0.6667;0.6667;1
STD;SR13;LB-LMMC-EM;;LB-LMMC-BULK;200;200;SECONDARY_LINE;BPP01;1;0.0582;600;591.52;0.99;JRP02D;1;0;600;600;1;;;;;;;;;;;;;SVB05;1;0;0.1111;0.0833;0.75;;;;;;;;;;;;;SWE01;1;0;1;1;1
STD;SR13;LB-LMMC-EM;;LB-LMMC-BULK;40;40;NOMINAL_LINE;BPP01;1;0.0982;600;578.01;0.96;JRP02D;1;0;600;578.01;0.96;;;;;;;;;;;;;SDM07;1;0;0.4;0.29;0.71;;;;;;;;;;;;;SWE01;1;0;1;1;1
STD;SR13;LB-LMOR-EM;;LB-LMOR-BULK;200;200;SECONDARY_LINE;BPP01;1;0.0582;600;591.52;0.99;JRP02D;1;0;600;600;1;;;;;;;;;;;;;SVB05;1;0;0.1111;0.0833;0.75;;;;;;;;;;;;;SWE01;1;0;1;1;1
STD;SR13;LB-LMOR-EM;;LB-LMOR-BULK;40;40;NOMINAL_LINE;BPP01;1;0.0982;600;578.01;0.96;JRP02D;1;0;600;578.01;0.96;;;;;;;;;;;;;SDM07;1;0;0.4;0.29;0.71;;;;;;;;;;;;;SWE01;1;0;1;1;1
STD;SR13;LB-LMPB-EM;;LB-LM-BULK;180;180;NOMINAL_LINE;BPP01;1;0.0688;720;706.35;0.98;JRP02D;1;0;720;720;1;;;;;;;;;;;;;SVB05;1;0;0.2;0.125;0.63;;;;;;;;;;;;;SWE01;1;0;0.5505;0.5505;1
STD;SR13;LB-LMPR-EM;;LB-LMPR-BULK;200;200;SECONDARY_LINE;BPP01;1;0.0582;600;591.52;0.99;JRP02D;1;0;600;600;1;;;;;;;;;;;;;SVB05;1;0;0.1111;0.0833;0.75;;;;;;;;;;;;;SWE01;1;0;1;1;1
STD;SR13;LB-LMPR-EM;;LB-LMPR-BULK;40;40;NOMINAL_LINE;BPP01;1;0.0982;600;578.01;0.96;JRP02D;1;0;600;578.01;0.96;;;;;;;;;;;;;SDM07;1;0;0.4;0.29;0.71;;;;;;;;;;;;;SWE01;1;0;1;1;1
STD;SR09;LB-M-MO3,8G;;LB-M-BULK;5;5;NOMINAL_LINE;JRP02;1;0.3502;900;712.5;0.79;;;;;;;;;;;;;;;;;;;SMX03;1;0;0.5;0.1266;0.25;SRM06;1;0;3.3333;3.3333;1;SPM03D;1;0;3.3333;3.3333;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;LB-OC-MO3,8G;;LB-O-BULK;3;3;NOMINAL_LINE;JRP02;1;0.1488;120;114.87;0.96;;;;;;;;;;;;;;;;;;;SMX03;1;0;0.5;0.2703;0.54;SRM06;1;0;3.3333;3.3333;1;SPM03D;1;0;3.3333;3.3333;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;LB-SCJ-EM3.7GR;;LB-SCJ-BULK;10;10;SECONDARY_LINE;JRP02;1;0;900;809.64;0.9;;;;;;;;;;;;;;;;;;;SMX03;1;0;0.5;0.1266;0.25;SRM06;1;0;1.25;1.25;1;SPM03D;1;0;2;2;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;LB-SCJ-EM3.7GR;;LB-SCJ-BULK;5;5;NOMINAL_LINE;JRP02;1;0;900;714.05;0.79;;;;;;;;;;;;;;;;;;;SMX03;1;0;0.5;0.2703;0.54;SRM06;1;0;2;1.3333;0.67;SPM03D;1;0;2;1.3333;0.67;SWE02;1;0;1.3333;1.3333;1
STD;SR09;LB-SLN-EM3.7GR;;LB-SLN-BULK;5;5;NOMINAL_LINE;JRP02;1;0;900;714.05;0.79;;;;;;;;;;;;;;;;;;;SMX03;1;0;0.5;0.2703;0.54;SRM06;1;0;2;2;1;SPM03D;1;0;2;2;1;SWE02;1;0;1.3333;1.3333;1
STD;SR11;LB-SR-EM4.2GR;;L-LS-SR-BULK;25;25;NOMINAL_LINE;FOP03;1;0;1200;1130.72;0.94;;;;;;;;;;;;;;;;;;;SPM06;1;0;0.2;0.1493;0.75;;;;;;;;;;;;;SWE02;1;0;1;1;1
STD;SR09;LB-STSPB-EM;;LB-STSPB-BULK;40;40;NOMINAL_LINE;LIP06;1;0.2166;480;473.83;0.99;;;;;;;;;;;;;;;;;;;SMX01;1;0;0.5;0.3333;0.67;SRM07;1;0;1;1;1;SPM07D;1;0;2;2;1;SWE01;1;0;1.3333;1.3333;1
STD;SR09;LB-STSPC-EM;;LB-STSPC-BULK;40;40;NOMINAL_LINE;LIP06;1;0.2166;480;473.83;0.99;;;;;;;;;;;;;;;;;;;SMX01;1;0;0.5;0.3333;0.67;SRM07;1;0;1;1;1;SPM07D;1;0;2;2;1;SWE01;1;0;1.3333;1.3333;1
STD;SR09;LB-V-MO3,8G;;LB-V-BULK;5;5;NOMINAL_LINE;JRP02;1;0.3502;900;712.5;0.79;;;;;;;;;;;;;;;;;;;SMX03;1;0;0.5;0.4167;0.83;SRM06;1;0;3.3333;3.3333;1;SPM03D;1;0;3.3333;3.3333;1;SWE02;1;0;1.3333;1.3333;1
STD;SR09;LT-CR01-EM;;LT-CR01-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1446;1260;1157.68;0.92;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1429;0.137;0.96;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;LT-CR01-EM;;LT-CR01-BULK;45;45;SECONDARY_LINE;LIP18;1;0.08;1440;1355.16;0.94;BTP03D;1;0;2520;2520;1;;;;;;;;;;;;;SVB02;1;0;0.125;0.0943;0.75;SRM07;1;0;0.4;0.4;1;SPM07D;1;0;0.7692;0.7692;1;SWE01;1;0;1;1;1
STD;SR09;LT-CR02-EM;;LT-CR02-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1446;1260;1157.68;0.92;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1429;0.1299;0.91;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;LT-CR02-EM;;LT-CR02-BULK;45;45;SECONDARY_LINE;LIP18;1;0.08;1440;1355.16;0.94;BTP03D;1;0;2520;2520;1;;;;;;;;;;;;;SVB02;1;0;0.125;0.0943;0.75;SRM07;1;0;0.4;0.4;1;SPM07D;1;0;0.7692;0.7692;1;SWE01;1;0;1;1;1
STD;SR09;LT-CR03-EM;;LT-CR03-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1446;1260;1157.68;0.92;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1429;0.119;0.83;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
STD;SR09;LT-CR03-EM;;LT-CR03-BULK;45;45;SECONDARY_LINE;LIP18;1;0.08;1440;1355.16;0.94;BTP03D;1;0;2520;2520;1;;;;;;;;;;;;;SVB02;1;0;0.125;0.0943;0.75;SRM07;1;0;0.4;0.4;1;SPM07D;1;0;0.7692;0.7692;1;SWE01;1;0;1;1;1
STD;SR09;LT-CR04-EM;;LT-CR04-BULK;15;15;NOMINAL_LINE;LIP11;1;0.1446;1260;1157.68;0.92;;;;;;;;;;;;;;;;;;;SVB01;1;0;0.1111;0.0935;0.84;SRM06;1;0;0.5;0.5;1;SPM03D;1;0;1;1;1;SWE02;1;0;1;1;1
