Process code;Routing type;Item code;Refill code;Bulk code;Bulk size;Bulk size_FM;Priority;Filling/Packing line code;Filling/Packing ALT.;Filling/Packing loss rate;Filling/Packing production rate;Filling/Packing production rate with change over;Efficiency of Filling/Packing;Filling code;Filling ALT.;Filling loss rate;Filling production rate;Filling production rate with change over;Efficiency of Filling;Labelling code;Labelling ALT.;Labelling loss rate;Labelling production rate;Labelling production rate with change over;Efficiency of labelling;Mixing code;Mixing ALT.;Mixing loss rate;Mixing production rate;Mixing production rate with change over;Efficiency of mixing;Milling code;Milling ALT.;Milling loss rate;Milling production rate;Milling production rate with change over;Efficiency of milling;Premix code;Premix ALT.;Premix loss rate;Premix production rate;Premix production rate with change over;Efficiency of premix;Weighing code;Weighing ALT.;Weighing loss rate;Weighing production rate;Weighing production rate with change over;Efficiency of weighing;flag item;flag bulk;flag refill
STD;LR15;MY-PRFRELF01-W;;F-RELF01-BULK;200;200;SECONDARY_LINE;BOP10;1;0;360;312.21;0.87;;;;;;;;;;;;;LVL07;1;0;0.08;0.07;0.8;;;;;;;;;;;;;LWE02;1;0;0.57;0.57;1;Pc(s);g;
STD;LR15;MY-PRFRELF01-W;;F-RELF01-BULK;260;260;SECONDARY_LINE;BOP10;1;0;360;321.89;0.89;;;;;;;;;;;;;LVL01;1;0;0.06;0.05;0.84;;;;;;;;;;;;;LWE01;1;0;0.57;0.57;1;Pc(s);g;
STD;LR15;MY-PRFRELF01-W;;F-RELF01-BULK;501.594;501.594;NOMINAL_LINE;BOP10;1;0;360;329.84;0.92;;;;;;;;;;;;;LVL01;1;0;0.08;0.06;0.77;;;;;;;;;;;;;LWE01;1;0;0.57;0.57;1;Pc(s);g;
STD;LR15;MY-PRFRELF02-W;;F-RELF02-BULK;200;200;SECONDARY_LINE;BOP10;1;0;360;312.21;0.87;;;;;;;;;;;;;LVL07;1;0;0.08;0.06;0.77;;;;;;;;;;;;;LWE02;1;0;0.57;0.57;1;Pc(s);g;
STD;LR15;MY-PRFRELF02-W;;F-RELF02-BULK;240;240;SECONDARY_LINE;BOP10;1;0;360;318.51;0.88;;;;;;;;;;;;;LVL01;1;0;0.06;0.05;0.86;;;;;;;;;;;;;LWE01;1;0;0.57;0.57;1;Pc(s);g;
STD;LR15;MY-PRFRELF02-W;;F-RELF02-BULK;500;500;NOMINAL_LINE;BOP10;1;0;360;329.71;0.92;;;;;;;;;;;;;LVL01;1;0;0.08;0.06;0.77;;;;;;;;;;;;;LWE01;1;0;0.57;0.57;1;Pc(s);g;
STD;LR01;MY-RADM-W;;A-DM-BULK;600;600;NOMINAL_LINE;;;;;;;TUP09;1;0.1136;3600;2832.95;0.79;;;;;;;LVB01;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE01;1;0;0.71;0.71;1;Pc(s);g;
STD;LR01;MY-RANTM-W;;A-NTM-BULK;1000;1000;NOMINAL_LINE;;;;;;;TUP09;1;0.0782;2400;2075.75;0.86;;;;;;;LVB01;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE01;1;0;0.8;0.8;1;Pc(s);g;
STD;LR02;MY-RAPFC-W;;A-PFC-BULK;1000;1000;NOMINAL_LINE;MIP08;1;0;900;817.26;0.91;TUP05B;1;0.0666;3600;2562.35;0.71;;;;;;;LVB03;1;0;0.15;0.13;0.81;;;;;;;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR15;MY-RAPRT-W;;A-PRT-BULK;1000;1000;SECONDARY_LINE;BOP04;1;0.21;1200;902.86;0.75;;;;;;;;;;;;;LPF02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR15;MY-RAPRT-W;;A-PRT-BULK;1200;1200;NOMINAL_LINE;BOP04;1;0.2233;1200;893.29;0.74;;;;;;;;;;;;;LPF02;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR01;MY-RBBCLLN1-W;;BBC-LL-BULK;200;200;NOMINAL_LINE;;;;;;;TUP06;1;0.1534;3600;2198.01;0.61;;;;;;;LVL07;1;0;0.11;0.08;0.75;;;;;;;;;;;;;LWE02;1;0;0.44;0.44;1;Pc(s);g;
STD;LR01;MY-RBBCLNN1-W;;BBC-LN-BULK;200;200;NOMINAL_LINE;;;;;;;TUP06;1;0.1534;3600;2198.01;0.61;;;;;;;LVL07;1;0;0.11;0.08;0.75;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;MY-RFMICD-W;;FMI-CDFM-BULK;1000;1000;NOMINAL_LINE;BOP09B;1;0.0332;720;631.61;0.88;;;;;;;;;;;;;LPF01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR02;MY-RFWCD-W;;FW-CD-BULK;1000;1000;NOMINAL_LINE;MIP08;1;0;900;833.73;0.93;TUP03B;1;0.0565;900;833.73;0.93;;;;;;;LVB03;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR02;MY-RFWPBCFBO-W;;FW-PBCFLO-BULK;1000;1000;NOMINAL_LINE;MIP08;1;0;900;835.01;0.93;TUP03B;1;0.0363;3600;2745.37;0.76;;;;;;;LVB05;1;0;0.15;0.13;0.81;;;;;;;;;;;;;LWE01;1;0;0.75;0.75;1;Pc(s);g;
STD;LR02;MY-RFWPBCFBS-W;;FW-PBCFLS-BULK;1000;1000;NOMINAL_LINE;MIP08;1;0;900;833.45;0.93;TUP03B;1;0.0607;3600;2728.54;0.76;;;;;;;LVB03;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;MY-RMPBSPF-W;;M-RPBS25-BULK;1000;1000;NOMINAL_LINE;TUP11B;1;0.0834;3600;2944.61;0.82;;;;;;;;;;;;;LVB01;1;0;0.17;0.12;0.71;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR01;MY-RMWHPG-W;;M-WHPG-BULK;600;600;NOMINAL_LINE;;;;;;;TUP09;1;0;3600;2847.56;0.79;;;;;;;LVB04;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.8;0.8;1;Pc(s);g;
STD;LR02;MY-RREMPBTUMW-W;;REM-PBTUMW-BULK;1000;1000;SECONDARY_LINE;MIP08;1;0;600;514.09;0.86;BOP03B;1;0.0426;900;719.61;0.8;;;;;;;LHL01;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR02;MY-RREMPBTUMW-W;;REM-PBTUMW-BULK;1000;1000;NOMINAL_LINE;MIP08;1;0;600;514.09;0.86;BOP03B;1;0.0426;900;719.61;0.8;;;;;;;LPF01;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR02;MY-RREMSCMWN2-W;;REM-SBMW-BULK;1000;1000;SECONDARY_LINE;MIP08;1;0;600;453.11;0.76;BOP03B;1;0.0376;900;605.54;0.67;;;;;;;LHL01;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;1.5;1.5;1;Pc(s);g;
STD;LR02;MY-RREMSCMWN2-W;;REM-SBMW-BULK;1000;1000;NOMINAL_LINE;MIP08;1;0;600;453.11;0.76;BOP03B;1;0.0376;900;605.54;0.67;;;;;;;LPF01;1;0;0.14;0.12;0.82;;;;;;;;;;;;;LWE02;1;0;1.5;1.5;1;Pc(s);g;
STD;LR02;MY-RREMSCMWN2-W;;REM-SBMW-BULK;1200;1200;SECONDARY_LINE;MIP08;1;0;600;473.75;0.79;BOP03B;1;0.0244;900;642.97;0.71;;;;;;;LHL01;1;0;0.13;0.11;0.84;;;;;;;;;;;;;LWE02;1;0;1.5;1.5;1;Pc(s);g;
STD;LR02;MY-RREMSCMWN2-W;;REM-SBMW-BULK;1200;1200;SECONDARY_LINE;MIP08;1;0;600;473.75;0.79;BOP03B;1;0.0244;900;642.97;0.71;;;;;;;LPF01;1;0;0.13;0.11;0.84;;;;;;;;;;;;;LWE02;1;0;1.5;1.5;1;Pc(s);g;
STD;LR15;MY-RSRMCD-W;;SRM-CD-BULK;300;300;NOMINAL_LINE;BOP06;1;0.0956;900;785.56;0.87;;;;;;;;;;;;;LVB02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;1.2;1.2;1;Pc(s);g;
STD;LR15;MY-SRMRIH-W;;SRM-RIH-BULK;300;300;NOMINAL_LINE;EMP07;1;0.172;600;538.24;0.9;;;;;;;;;;;;;LVB01;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;MY-SRMRLSAN1-W;;SRM-RLSAN1-BULK;1000;1000;NOMINAL_LINE;BOP10;1;0.1158;840;760.53;0.91;;;;;;;;;;;;;LVB01;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE01;1;0;2.86;2.86;1;Pc(s);g;
STD;LR15;MY-SRMRRYTEN2-W;;SRM-RRYTE-BULK;1000;1000;NOMINAL_LINE;BOP05;1;0.0536;780;683.68;0.88;;;;;;;;;;;;;LVB01;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;2;2;1;Pc(s);g;
STD;LR15;MY-SRMRRYUMS-W;;SRM-RRYUMS-BULK;200;200;NOMINAL_LINE;EMP07;1;0.0924;480;422.54;0.88;;;;;;;;;;;;;LVL07;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
STD;LR02;MY-SSSBSP30-EM;;SS-SBSP30-BULK;500;500;NOMINAL_LINE;MIP08;1;0;720;654.25;0.91;TUP04B;1;0.1334;3600;1915.51;0.53;;;;;;;LVL03;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.86;0.86;1;Pc(s);g;
STD;LR02;MY-UVSAFE-W;;SS-UVSAFE-BULK;1000;1000;NOMINAL_LINE;BLP02;1;0;1320;1239.58;0.94;TUP09;1;0.0844;1320;1239.58;0.94;;;;;;;LVL03;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;0.5;0.5;1;Pc(s);g;
STD;LR02;MY-UVSASP-W;;SS-UVSASP-BULK;600;600;SECONDARY_LINE;BLP01;1;0;2700;1975.96;0.73;EMP01;1;0.1045;2700;1975.96;0.73;;;;;;;LVL03;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR02;MY-UVSASP-W;;SS-UVSASP-BULK;1000;1000;NOMINAL_LINE;BLP01;1;0;2700;2047.74;0.76;EMP01;1;0.0852;2700;2047.74;0.76;;;;;;;LVL03;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR02;MY-UVSESG-W;;SS-UVSDS-BULK;1000;1000;NOMINAL_LINE;BLP02;1;0;2700;2397.05;0.89;TUP09;1;0.1455;2700;2397.05;0.89;;;;;;;LVB02;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;
STD;LR15;MZ-W1M1-W50ML;;MZ-M1W1-BULK;125;125;NOMINAL_LINE;EMP07;1;0.0004;600;468.42;0.78;;;;;;;;;;;;;LMM01;1;0;0.33;0.22;0.67;;;;;;;;;;;;;LWE01;1;0;2;2;1;Pc(s);g;
STD;LR15;MZ-W1M2-W150ML;;MZ-W1M2-BULK;125;125;NOMINAL_LINE;EMP07;1;0.0416;600;337.01;0.56;;;;;;;;;;;;;LMM01;1;0;0.33;0.22;0.67;;;;;;;;;;;;;LWE01;1;0;2;2;1;Pc(s);g;
STD;LR01;N-P1L-P450;;N-L-BULK;500;500;NOMINAL_LINE;;;;;;;BOP09;1;0.1252;300;188.49;0.63;;;;;;;LHL01;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR15;N-P1P3P-P240;;N-P3P-BULK;500;500;NOMINAL_LINE;EMP03;1;0.1026;360;289.41;0.8;;;;;;;;;;;;;LVB02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;
STD;LR15;N-P1P3P-P720;;N-P3P-BULK;500;500;SECONDARY_LINE;EMP03;1;0.0315;300;191.7;0.64;;;;;;;;;;;;;LVB02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;2;2;1;Pc(s);g;
STD;LR15;N-P1P3P-P720;;N-P3P-BULK;1000;1000;NOMINAL_LINE;EMP03;1;0.0068;300;235.21;0.78;;;;;;;;;;;;;LVB02;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;2;2;1;Pc(s);g;
COPACKING;LR02;P-BRGSDUV-L;FW-GSNP-L;FW-GS-BULK;165;485;NOMINAL_LINE;MIP08;1;0;420;398.42;0.95;TUP08B;2;0;3900;2594.98;0.67;;;;;;;LVL04;1;0;0.25;0.17;0.67;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;Pc(s)
COPACKING;LR02;P-BRGSDUV-L;M-BRERMCNP-L;M-BRERMC-BULK;120;485;NOMINAL_LINE;MIP08;1;0;420;400.52;0.95;TUP08B;1;0;3600;2540.83;0.71;;;;;;;LVL07;1;0;0.2;0.17;0.83;;;;;;;;;;;;;LWE02;1;0;3;3;1;Pc(s);g;Pc(s)
COPACKING;LR02;P-BRGSDUV-L;SS-DUVSDENP-L;SS-DUVSDE-BULK;200;485;NOMINAL_LINE;MIP08;1;0;420;409.37;0.97;TUP08B;3;0;3600;2944.36;0.82;;;;;;;LVL07;1;0;0.14;0.12;0.83;;;;;;;;;;;;;LWE02;1;0;1.82;1.82;1;Pc(s);g;Pc(s)
STD;LR15;P-BSFTRRP-EM;;FT-BST-BULK;800;800;SECONDARY_LINE;BOP04;1;0;199.8;176.45;0.88;;;;;;;;;;;;;LHL01;1;0;0.2;0.17;0.83;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR15;P-BSFTRRP-EM;;FT-BST-BULK;1000;1000;NOMINAL_LINE;BOP04;1;0;199.8;176.01;0.88;;;;;;;;;;;;;LHL01;1;0;0.2;0.17;0.83;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR02;P-BSFWRRP-EM;;FW-BS-BULK;3000;3000;NOMINAL_LINE;MIP08;1;0;600;533.03;0.89;TUP09;1;0.0449;600;533.03;0.89;;;;;;;LVL06;1;0;0.09;0.08;0.85;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR02;P-CESR-W;M-CSRRCN2-W;M-CSRRC-BULK;145;440;SECONDARY_LINE;OSP01;1;0;360;335.68;0.93;EMP03B;1;0.9372;900;761.99;0.85;;;;;;;LVL07;1;0;0.25;0.2;0.8;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;Pc(s)
STD;LR02;P-CESR-W;REM-CDAMGN2-W;REM-CDAMG-BULK;175;440;NOMINAL_LINE;OSP01;1;0;360;346.31;0.96;TUP08B;1;0.9479;3900;2730.9;0.7;;;;;;;LVL11;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;Pc(s)
STD;LR02;P-CESR-W;SRM-CABN2-W;SRM-CAB-BULK;120;440;SECONDARY_LINE;OSP01;1;0;360;337.75;0.94;EMP07B;1;0.9241;900;772.76;0.86;;;;;;;LVB07;1;0;0.25;0.2;0.8;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;Pc(s)
COPACKING;LR02;P-CGK-W;M-CSAOC10-W;M-CSAOC-BULK;120;360;NOMINAL_LINE;OSP01;1;0;300;276.96;0.92;EMP01;3;0;540;469.67;0.87;;;;;;;LVL07;1;0;0.18;0.14;0.79;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;Pc(s)
COPACKING;LR02;P-CGK-W;SRM-CABN2-W;SRM-CAB-BULK;120;360;NOMINAL_LINE;OSP01;1;0;300;282.21;0.94;EMP07B;1;0;900;756.9;0.84;;;;;;;LVL07;1;0;0.21;0.16;0.76;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;Pc(s)
COPACKING;LR02;P-CGK-W;SRM-CSRO10-W;SRM-CSRO-BULK;120;360;NOMINAL_LINE;OSP01;1;0;300;282.22;0.94;EMP07B;2;0;960;798.92;0.83;;;;;;;LVL07;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1.33;1.33;1;Pc(s);g;Pc(s)
COPACKING;LR02;P-CSTK-W;FW-RWSABHANP-W;FW-RWSABHA-BULK;300;495;NOMINAL_LINE;MIP08;1;0;300;292.95;0.98;TUP08B;1;0;300;292.95;0.98;;;;;;;LVL03;1;0;0.14;0.12;0.83;;;;;;;;;;;;;LWE01;1;0;0.67;0.67;1;Pc(s);g;Pc(s)
COPACKING;LR02;P-CSTK-W;M-RWSDCNP-W;M-RWSDC-BULK;145;495;NOMINAL_LINE;MIP08;1;0;300;278.57;0.93;EMP02B;2;0;300;278.57;0.93;;;;;;;LVL07;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;Pc(s)
COPACKING;LR02;P-CSTK-W;SRM-RWSIBSNP-W;SRM-RWSIBS-BULK;50;495;NOMINAL_LINE;MIP08;1;0;300;264.88;0.88;LLIP11;3;0;300;264.88;0.88;;;;;;;LVL05;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;Pc(s)
COPACKING;LR02;P-RHDSSK-W;FW-RHMFN2-W;FW-RHMF-BULK;500;1180;NOMINAL_LINE;MIP08;1;0;1500;1402.14;0.93;TUP08B;2;0.957;3900;3301.02;0.85;;;;;;;LVB02;1;0;0.19;0.14;0.72;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;Pc(s)
COPACKING;LR02;P-RHDSSK-W;M-RHDGN3-W;M-RHDG-BULK;180;1180;NOMINAL_LINE;MIP08;1;0;1500;952.15;0.63;TUP08B;1;0.9855;3600;1512.03;0.42;;;;;;;LVL07;1;0;0.13;0.11;0.83;;;;;;;;;;;;;LWE02;1;0;0.67;0.67;1;Pc(s);g;Pc(s)
STD;LR02;P-SSOTG-L;FT-GSEH30P-L;FT-GSEH-BULK;170;510;SECONDARY_LINE;MIP08;1;0;600;493.99;0.82;EMP07B;1;0;600;493.99;0.82;;;;;;;LHL01;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;Pc(s)
STD;LR02;P-SSOTG-L;FW-GSNP-L;FW-GS-BULK;100;300;SECONDARY_LINE;MIP08;1;0;600;439.62;0.73;TUP08B;1;0;600;439.62;0.73;;;;;;;LVL07;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;Pc(s)
STD;LR02;P-SSOTG-L;SRM-BRSRN2P-L;SRM-BRSR-BULK;47;141;NOMINAL_LINE;MIP08;1;0;600;439.62;0.73;TUP08B;1;0;600;439.62;0.73;;;;;;;LVL05;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE01;1;0;1;1;1;Pc(s);g;Pc(s)
COPACKING2FACTORY;LR01;PH-HU-W;D-W0R-W60MLNP;D-R1ADP-BULK;500;900;NOMINAL_LINE;;;;;;;EMP01;2;0;1200;967.27;0.81;;;;;;;LVL03;1;0;0.22;0.14;0.64;;;;;;;;;;;;;LWE01;1;0;1.33;1.33;1;Pc(s);g;Pc(s)
COPACKING2FACTORY;LR01;PH-HU-W;M-GT1NP-W40ML;SUNS-GS-30NP-BULK;300;900;NOMINAL_LINE;;;;;;;TUP05B;1;0;3600;1358.82;0.38;;;;;;;LVB04;1;0;0.12;0.1;0.85;;;;;;;;;;;;;LWE01;1;0;1.2;1.2;1;Pc(s);g;Pc(s)
COPACKING2FACTORY;LR09;PH-HU-W;S-W0HTNP-W40ML;CLN-WCHT-BULK;100;900;NOMINAL_LINE;;;;;;;TUP05B;3;0;3600;676.69;0.19;;;;;;;LMX02;1;0;0.13;0.11;0.83;;;;;;;LMX02A;1;0;0.5;0.29;0.57;LWE02;1;0;1.33;1.33;1;Pc(s);g;Pc(s)
SFGPack;LR13;POTP-CBA720REV1-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL03;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTP-CBAV720REV-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL03;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTP-CBC720REV1-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL01;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTP-CBGINREV17-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL03;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTP-HMSPAREV17-P;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;MPL03;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTP-HMSPAREV17-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL04;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTP-LWOBS720RE-P;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;MPL01;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTP-LWOBS720RE-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL03;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTP-P1720REV1-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL02;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTP-P2720REV1-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;MPL03;1;0;180;180;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTS-HMPREV1720-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL01;1;0;300;300;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTS-NLPS2REV17-P;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;LBL04;1;0;240;240;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTS-NLPS2REV17-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL06;1;0;240;240;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTS-OBS150N_L-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL04;1;0;300;300;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTS-PPS1720REV-P;;;1;1;SECONDARY_LINE;;;;;;;;;;;;;LBL05;1;0;240;240;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
SFGPack;LR13;POTS-PPS1720REV-P;;;1;1;NOMINAL_LINE;;;;;;;;;;;;;LBL06;1;0;240;240;1;;;;;;;;;;;;;;;;;;;;;;;;;Pc(s);;
STD;LR01;PRM-IPPF-W20ML;;PRM-IPPF-BULK;60;60;SECONDARY_LINE;;;;;;;TUP06;1;0.1745;2400;1257.14;0.52;;;;;;;LMX01;1;0;0.17;0.13;0.8;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR01;PRM-IPPF-W20ML;;PRM-IPPF-BULK;80;80;NOMINAL_LINE;;;;;;;TUP06;1;0.2571;2400;1257.14;0.52;;;;;;;LMX01;1;0;0.22;0.17;0.75;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR05;PRM-PCCGR-MO;;PRM-PCCGR-BULK;200;200;NOMINAL_LINE;TUP11B;1;0.1469;3600;1600.26;0.44;;;;;;;;;;;;;LVL07;1;0;0.2;0.11;0.56;LRM01;1;0;0.33;0.22;0.67;LMX01A;1;0;0.33;0.22;0.67;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;PRM-PCCLC-MO;;PRM-PCCLC-BULK;50;50;NOMINAL_LINE;TUP07;1;0.2323;3600;352.94;0.1;;;;;;;;;;;;;LVL05;1;0;0.2;0.14;0.71;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR05;PRM-PCCLC-MO;;PRM-PCCLC-BULK;200;200;SECONDARY_LINE;TUP11B;1;0.1479;3600;1592.03;0.44;;;;;;;;;;;;;LVL07;1;0;0.2;0.11;0.56;LRM01;1;0;0.33;0.22;0.67;LMX01A;1;0;0.33;0.22;0.67;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;PRM-PCCPC-MO;;PRM-PCCPC-BULK;50;50;NOMINAL_LINE;TUP07;1;0.25;3600;352.94;0.1;;;;;;;;;;;;;LVL05;1;0;0.2;0.14;0.71;LRM01;1;0;0.33;0.22;0.67;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR04;PRM-PCCYW-MO;;PRM-PCCYW-BULK;30;30;NOMINAL_LINE;TUP07;1;0.3769;3600;180.63;0.05;;;;;;;;;;;;;LVL05;1;0;0.33;0.25;0.75;LRM01;1;0;0.33;0.33;1;;;;;;;LWE02;1;0;0.86;0.86;1;Pc(s);g;
STD;LR01;PRM-PR-EM20ML;;PRM-PR-BULK;80;80;NOMINAL_LINE;;;;;;;TUP06;1;0.073;3600;1826.6;0.51;;;;;;;LMX01;1;0;0.2;0.15;0.77;;;;;;;;;;;;;LWE02;1;0;2;2;1;Pc(s);g;
STD;LR15;PRM-PRI01-MO;;PRM-PRI01-BULK;90;90;SECONDARY_LINE;TUP07;1;0.1;3600;684.51;0.19;;;;;;;;;;;;;LSVB03;1;0;0.13;0.06;0.5;;;;;;;;;;;;;LWE02;1;0;1.2;1.2;1;Pc(s);g;
STD;LR15;PRM-PRI01-MO;;PRM-PRI01-BULK;120;120;NOMINAL_LINE;TUP07;1;0.325;3600;684.51;0.19;;;;;;;;;;;;;LVL07;1;0;0.13;0.06;0.5;;;;;;;;;;;;;LWE02;1;0;1.2;1.2;1;Pc(s);g;
STD;LR15;PRM-PRI02-MO;;PRM-PRI02-BULK;90;90;SECONDARY_LINE;TUP07;1;0;3600;684.51;0.19;;;;;;;;;;;;;LSVB03;1;0;0.13;0.06;0.5;;;;;;;;;;;;;LWE02;1;0;1.2;1.2;1;Pc(s);g;
STD;LR15;PRM-PRI02-MO;;PRM-PRI02-BULK;120;120;NOMINAL_LINE;TUP07;1;0.0001;3600;802.7;0.22;;;;;;;;;;;;;LVL07;1;0;0.13;0.06;0.5;;;;;;;;;;;;;LWE02;1;0;1.2;1.2;1;Pc(s);g;
STD;LR15;PRM-RRIPSP-W;;PRM-RRIPSP-BULK;80;80;NOMINAL_LINE;TUP08;1;0.1738;3600;1398.91;0.39;;;;;;;;;;;;;LMX01;1;0;0.25;0.18;0.73;;;;;;;;;;;;;LWE02;1;0;1;1;1;Pc(s);g;
