date_correction,snfg,fg_name,matter_code,matter,qty_real,qty_theoretical,bulk_loss,reject_retur,sisa_bulk,overfill,loading_unloading_loss,loss,brand,coitem,target,note,line,netto,netto_min,product_status,product_type,timestamp
2022-07-15,B-BSLP-EM/H0211,EMINA BRIGHT STUFF LOOSE POWDER 55 G,P,POWDER,287.1,300.91,13.81,0.0,4.136,7.52,2.154,DOWNSTREAM LOSS,EMINA,B-BSLP-EM,,,LPP01,0.05644,0.055,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-15,B-BSLP-EM/H0212,EMINA BRIGHT STUFF LOOSE POWDER 55 G,P,POWDER,287.1,301.72,14.62,0.0,6.238,4.28,4.102,DOWNSTREAM LOSS,EMINA,B-BSLP-EM,,,LPP01,0.05582,0.055,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-16,B-BSLP-EM/H0213,EMINA BRIGHT STUFF LOOSE POWDER 55 G,P,POWDER,287.1,300.92,13.82,0.0,6.07,3.34,4.41,DOWNSTREAM LOSS,EMINA,B-BSLP-EM,,,LPP01,0.05564,0.055,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-13,B-CLCLPA-W/H0012,WARDAH COLORFIT MATTIFYING POWDER 22N LIGHT IVORY 15 G,P,POWDER,55.44,59.9,4.46,0.02,0,1.18,3.26,DOWNSTREAM LOSS,WARDAH,B-CLCLPA-W,,,LPP03,0.01532,0.015,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-14,B-CLCLPA-W/H0013,WARDAH COLORFIT MATTIFYING POWDER 22N LIGHT IVORY 15 G,P,POWDER,55.44,59.74,4.3,0.02,0,1.33,2.95,DOWNSTREAM LOSS,WARDAH,B-CLCLPA-W,,,LPP03,0.01536,0.015,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-13,B-CLCLPB-W/H0013,WARDAH COLORFIT MATTIFYING POWDER 23W WARM IVORY 15 G,P,POWDER,55.44,59.56,4.12,0,0,0.0,4.12,DOWNSTREAM LOSS,WARDAH,B-CLCLPB-W,,,LPP02,0.015,0.015,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-13,B-CLCLPC-W/H0012,WARDAH COLORFIT MATTIFYING POWDER 32N NEUTRAL BEIGE 15 G,P,POWDER,55.44,60.08,4.64,0,0,1.92,2.72,DOWNSTREAM LOSS,WARDAH,B-CLCLPC-W,,,LPP02,0.01552,0.015,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-11,B-CLCLPD-W/H0005,WARDAH COLORFIT MATTIFYING POWDER 43W GOLDEN SAND 15 G,P,POWDER,37.44,38.83,1.39,0,0,0.95,0.44,DOWNSTREAM LOSS,WARDAH,B-CLCLPD-W,,,LPP02,0.01538,0.015,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-01,B-DMCP02-EM/H0019,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,P,POWDER,51.88,67.9,16.02,0.01,4.998,1.7,9.312,DOWNSTREAM LOSS,EMINA,B-DMCP02-EM,,,PNP01,0.01136,0.011,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-07-11,B-DMCP02-EM/H0021,EMINA DAILY MATTE COMPACT POWDER 02 NATURAL 11 G,P,POWDER,51.88,70.34,18.46,0.01,9.662,1.32,7.468,DOWNSTREAM LOSS,EMINA,B-DMCP02-EM,,,PNP01,0.01128,0.011,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-07-04,B-DMCP03-EM/H0009,EMINA DAILY MATTE COMPACT POWDER 03 CARAMEL 11 G,P,POWDER,50.01,58.39,8.38,0.01,0,2.27,6.1,DOWNSTREAM LOSS,EMINA,B-DMCP03-EM,,,PNP01,0.0115,0.011,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-07-04,B-DMCP03-EM/H0010,EMINA DAILY MATTE COMPACT POWDER 03 CARAMEL 11 G,P,POWDER,51.45,58.43,6.98,0.01,0,1.31,5.66,DOWNSTREAM LOSS,EMINA,B-DMCP03-EM,,,PNP03,0.01128,0.011,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-07-01,B-R3L02B-W/H0034,WARDAH LIGHTENING MATTE POWDER 02 BEIGE 20 G,P,POWDER,92.96,107.85,14.89,0.02,10.52,0.0,4.35,DOWNSTREAM LOSS,WARDAH,B-R3L02B-W,,,LPP02,0.02,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-12,B-DMCP03-EM/H0011,EMINA DAILY MATTE COMPACT POWDER 03 CARAMEL 11 G,P,POWDER,50.15,59.28,9.13,0.01,0,1.82,7.3,DOWNSTREAM LOSS,EMINA,B-DMCP03-EM,,,PNP01,0.0114,0.011,NEW PRODUCT,RELAUNCH,2022-07-19 07:05
2022-07-11,B-DMLP01-EM/H0016,EMINA DAILY MATTE LOOSE POWDER 01 LIGHT BEIGE 20 G,P,POWDER,91.72,99.92,8.2,0.0,3.915,3.67,0.615,DOWNSTREAM LOSS,EMINA,B-DMLP01-EM,,,LPP02,0.0208,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-11,B-DMLP01-EM/H0017,EMINA DAILY MATTE LOOSE POWDER 01 LIGHT BEIGE 20 G,P,POWDER,91.72,99.61,7.89,0,0,4.4,3.49,DOWNSTREAM LOSS,EMINA,B-DMLP01-EM,,,LPP02,0.02096,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-12,B-DMLP02-EM/H0024,EMINA DAILY MATTE LOOSE POWDER 02 NATURAL BEIGE 20 G,P,POWDER,91.72,102.02,10.3,0.0,2.579,4.31,3.411,DOWNSTREAM LOSS,EMINA,B-DMLP02-EM,,,LPP02,0.02094,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-12,B-DMLP02-EM/H0025,EMINA DAILY MATTE LOOSE POWDER 02 NATURAL BEIGE 20 G,P,POWDER,91.72,102.22,10.5,0.0,6.83,5.41,-1.74,DOWNSTREAM LOSS,EMINA,B-DMLP02-EM,,,LPP02,0.02118,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-16,B-DMLP02-EM/H0026,EMINA DAILY MATTE LOOSE POWDER 02 NATURAL BEIGE 20 G,P,POWDER,91.72,101.68,9.96,0.0,4.433,2.02,3.507,DOWNSTREAM LOSS,EMINA,B-DMLP02-EM,,,LPP02,0.02044,0.02,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-04,B-PBTUBB-W/H0043,WARDAH PERFECT BRIGHT BB POWDER 50 G,P,POWDER,292.5,300.27,7.77,0,0,0.0,7.77,DOWNSTREAM LOSS,WARDAH,B-PBTUBB-W,,,LPP01,0.05,0.05,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-06,B-PBTUBB-W/H0044,WARDAH PERFECT BRIGHT BB POWDER 50 G,P,POWDER,291.5,300.83,9.33,0.05,0,4.2,5.08,DOWNSTREAM LOSS,WARDAH,B-PBTUBB-W,,,LPP01,0.05072,0.05,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-12,B-PBTUBB-W/H0045,WARDAH PERFECT BRIGHT BB POWDER 50 G,P,POWDER,288.75,300.82,12.07,0,0,1.85,10.22,DOWNSTREAM LOSS,WARDAH,B-PBTUBB-W,,,LPP02,0.05032,0.05,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-14,B-PBTUBB-W/H0046,WARDAH PERFECT BRIGHT BB POWDER 50 G,P,POWDER,291.7,301.25,9.55,0,0,4.55,5.0,DOWNSTREAM LOSS,WARDAH,B-PBTUBB-W,,,LPP01,0.05078,0.05,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-16,B-PMT-MO11G/H0011,MAKE OVER POWERSTAY MATTIFYING TRANSPARENT POWDER 11 G,P,POWDER,14.17,17.9,3.73,0.0,2.116,0.64,0.974,DOWNSTREAM LOSS,MAKE OVER,B-PMT-MO11G,,,LPP02,0.0115,0.011,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-08,B-PT01-MO35G/H0030,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 01 PORCELAIN 35 G (PC(S)),P,POWDER,96.39,99.93,3.54,0.04,0,1.05,2.45,DOWNSTREAM LOSS,MAKE OVER,B-PT01-MO35G,,,LPP03,0.03538,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-15,B-PT01-MO35G/H0031,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 01 PORCELAIN 35 G (PC(S)),P,POWDER,94.75,99.47,4.72,0.04,0,1.35,3.33,DOWNSTREAM LOSS,MAKE OVER,B-PT01-MO35G,,,LPP03,0.0355,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-06,B-PT02-MO35G/H0024,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 02 ROSY 35 G (PC(S)),P,POWDER,94.01,99.71,5.7,0.0,3.027,1.29,1.383,DOWNSTREAM LOSS,MAKE OVER,B-PT02-MO35G,,,LPP02,0.03548,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-07,B-PT02-MO35G/H0025,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 02 ROSY 35 G (PC(S)),P,POWDER,94.01,99.76,5.75,0,0,0.81,4.94,DOWNSTREAM LOSS,MAKE OVER,B-PT02-MO35G,,,LPP03,0.0353,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-14,B-PT02-MO35G/H0026,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 02 ROSY 35 G (PC(S)),P,POWDER,94.01,99.68,5.67,0,0,0.81,4.86,DOWNSTREAM LOSS,MAKE OVER,B-PT02-MO35G,,,Packing Single,0.0353,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-16,B-PT03-MO35G/H0013,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 03 CHAMPAGNE 35 G (PC(S),P,POWDER,35.7,39.42,3.72,0.04,2.589,0.53,0.561,DOWNSTREAM LOSS,MAKE OVER,B-PT03-MO35G,,,LPP03,0.03552,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-06,B-PT04-MO35G/H0014,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 04 TOFFEE 35 G (PC(S)),P,POWDER,17.85,20.24,2.39,0,0,0.22,2.17,DOWNSTREAM LOSS,MAKE OVER,B-PT04-MO35G,,,LPP03,0.03544,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-08,B-PT05-MO35G/H0012,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 05 SNOW 35 G (PC(S)),P,POWDER,55.93,59.74,3.81,0.04,0,0.77,3.0,DOWNSTREAM LOSS,MAKE OVER,B-PT05-MO35G,,,LPP03,0.03548,0.035,EXISTING,LAUNCH,2022-07-19 07:05
2022-07-15,B-PT05-MO35G/H0013,MAKE OVER SILKY SMOOTH TRANSLUCENT POWDER 05 SNOW 35 G (PC(S)),P,POWDER,55.93,59.59,3.66,0,0,-55.93,59.59,DOWNSTREAM LOSS,MAKE OVER,B-PT05-MO35G,,,LPP03,0,0.035,EXISTING,LAUNCH,2022-07-19 07:05
